"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std"
"286",9,0,1,7,1,1,1,46,0.1890902,0.00140931790593808,0.198135,0.00170538617327387
"287",9,0,1,7,1,1,1,47,0.188528,0.00140076964558751,0.1977364,0.00155915369351336
"288",9,0,1,7,1,1,1,48,0.1879876,0.00137905150012338,0.1973204,0.00155293033971275
"289",9,0,1,7,1,1,1,49,0.187422,0.00166312958003708,0.1968384,0.00177579070839048
"290",9,0,1,7,1,1,1,50,0.1865398,0.00126067750039188,0.1961726,0.00131816806212256
"291",9,0,1,7,1,1,1,51,0.1862164,0.00131712028303993,0.1959452,0.00141562783244548
"292",9,0,1,7,1,1,1,52,0.185459,0.00188649940365489,0.1953298,0.00187505705513225
"293",9,0,1,7,1,1,1,53,0.1848036,0.00162047580667158,0.1947836,0.00161947690320017
"294",9,0,1,7,1,1,1,54,0.1842378,0.00159206738550802,0.1943784,0.00157453962795354
"295",9,0,1,7,1,1,1,55,0.1836724,0.00156654480944633,0.1939494,0.00153664512493933
"296",9,0,1,7,1,1,1,56,0.1830818,0.00191219867168755,0.1934684,0.00180230148421277
"297",9,0,1,7,1,1,1,57,0.1824204,0.00182544927072724,0.192838,0.00169096457680265
"298",9,0,1,7,1,1,1,58,0.1818578,0.00195989248684479,0.1923378,0.00184358003894551
"299",9,0,1,7,1,1,1,59,0.1810664,0.00218481730128647,0.1916696,0.00211028079648349
"300",9,0,1,7,1,1,1,60,0.1803226,0.00236240746697221,0.1910294,0.00230339589302404
"301",9,0,1,7,1,1,1,61,0.1797154,0.00235157688371034,0.1906146,0.00224474226582923
"302",9,0,1,7,1,1,1,62,0.1788136,0.00226415658469167,0.1898258,0.00220548846290325
"303",9,0,1,7,1,1,1,63,0.178317,0.00240942706882624,0.1893954,0.00241782543621408
"304",9,0,1,7,1,1,1,64,0.1778182,0.0024059750954638,0.1889642,0.00234415685482061
"305",9,0,1,7,1,1,1,65,0.1771722,0.00234614930471149,0.1884276,0.00234118120614403
"306",9,0,1,7,1,1,1,66,0.1767186,0.00235916040997537,0.1881214,0.00232149517337381
"307",9,0,1,7,1,1,1,67,0.1760598,0.002212588475066,0.1876632,0.00217613192614778
"308",9,0,1,7,1,1,1,68,0.1753824,0.00192276785910338,0.1870684,0.00189163290307655
"309",9,0,1,7,1,1,1,69,0.1745054,0.00122240265051961,0.186412,0.00135094292995609
"310",9,0,1,7,1,1,1,70,0.1739812,0.00104852151146269,0.1859048,0.00123954014053212
"311",9,0,1,7,1,1,1,71,0.173422,0.000884116960588752,0.1856174,0.00124383207869821
"312",9,0,1,7,1,1,1,72,0.172861,0.000984447256077696,0.185138,0.0013421551326128
"313",9,0,1,7,1,1,1,73,0.172175,0.00108358423761252,0.1846148,0.00148616222532972
"314",9,0,1,7,1,1,1,74,0.1717442,0.00116254331531988,0.1843008,0.00156541258459365
"315",9,0,1,7,1,1,1,75,0.1714152,0.00115121073657341,0.1840222,0.00150682811229542
"316",9,0,1,7,1,1,1,76,0.1709528,0.00115923671439344,0.183658,0.00149960034675861
"317",9,0,1,7,1,1,1,77,0.1704856,0.00135157946122594,0.1832922,0.00169939546898481
"318",9,0,1,7,1,1,1,78,0.169972,0.00141372967712982,0.18293,0.00180475627163266
"319",9,0,1,7,1,1,1,79,0.1691536,0.00125470914558058,0.1822804,0.00162627434339827
"320",9,0,1,7,1,1,1,80,0.1686824,0.00111260066511016,0.1818672,0.00152932421676951
"321",10,0,1,7,1,1,1,1,0.3282542,0.000162128837697269,0.3290648,0.000506915140820982
"322",10,0,1,7,1,1,1,2,0.2608316,0.000556470879746615,0.2625394,0.00105156485296998
"323",10,0,1,7,1,1,1,3,0.2454896,0.00066377845701622,0.247481,0.00121596118358888
"324",10,0,1,7,1,1,1,4,0.240938,0.000672127964009971,0.2431038,0.00120236889513714
"325",10,0,1,7,1,1,1,5,0.2374512,0.000591548949787209,0.2400008,0.000671956367634116
"326",10,0,1,7,1,1,1,6,0.2345016,0.00104485321456984,0.2373264,0.00114457268882702
"327",10,0,1,7,1,1,1,7,0.2320686,0.00159788943297218,0.2351214,0.00143523274767364
"328",10,0,1,7,1,1,1,8,0.230053,0.00166553871164642,0.2333248,0.00144420738123078
"329",10,0,1,7,1,1,1,9,0.2279108,0.00158858143008172,0.2314704,0.00167302463819261
"330",10,0,1,7,1,1,1,10,0.225581,0.00176475380719205,0.2293146,0.00183156125750684
"331",10,0,1,7,1,1,1,11,0.2231164,0.000772582319243192,0.2271212,0.000534293327674938
"332",10,0,1,7,1,1,1,12,0.2202056,0.00139605653180535,0.224488,0.00101212528868899
"333",10,0,1,7,1,1,1,13,0.2180464,0.00137524275675221,0.2224696,0.00111683438342736
"334",10,0,1,7,1,1,1,14,0.2164268,0.0011733353143911,0.2211494,0.00110081507983932
"335",10,0,1,7,1,1,1,15,0.2144664,0.000579114012953244,0.2195108,0.000256836446000827
"336",10,0,1,7,1,1,1,16,0.2130382,0.00128998285259622,0.2182676,0.000652056930027963
"337",10,0,1,7,1,1,1,17,0.2113058,0.00187947539489124,0.2168026,0.00134166398177825
"338",10,0,1,7,1,1,1,18,0.2105258,0.00199931282194667,0.2161554,0.00136255005045573
"339",10,0,1,7,1,1,1,19,0.2091756,0.00148315536610194,0.2149782,0.000958760741787957
"340",10,0,1,7,1,1,1,20,0.2076204,0.00213509452718046,0.2139082,0.00144432411874848
"341",10,0,1,7,1,1,1,21,0.206435,0.00237950196469611,0.2129768,0.00163432437416801
"342",10,0,1,7,1,1,1,22,0.2048066,0.00202893061487888,0.2115334,0.00125637488035969
"343",10,0,1,7,1,1,1,23,0.2037592,0.00222381432678279,0.2106146,0.00154936846488983
"344",10,0,1,7,1,1,1,24,0.2028132,0.00233637543215878,0.2098862,0.00166866070847421
"345",10,0,1,7,1,1,1,25,0.2016784,0.00216888253254972,0.2089068,0.00162533607601702
"346",10,0,1,7,1,1,1,26,0.1995572,0.00187583105849143,0.2070528,0.00133474992414225
"347",10,0,1,7,1,1,1,27,0.198743,0.00207405139762756,0.2063436,0.00155837641152405
"348",10,0,1,7,1,1,1,28,0.1975184,0.00131415198512,0.2054638,0.000990470877916372
"349",10,0,1,7,1,1,1,29,0.1963,0.00165817164370922,0.204445,0.00113359322510695
"350",10,0,1,7,1,1,1,30,0.1955448,0.00176302052171922,0.2039414,0.00120568894827867
"351",10,0,1,7,1,1,1,31,0.1945688,0.00166339993988349,0.203095,0.00107629568427881
"352",10,0,1,7,1,1,1,32,0.193794,0.00170841482082184,0.2024218,0.00109837541851438
"353",10,0,1,7,1,1,1,33,0.1929334,0.00138160031847017,0.2016176,0.00110367306753493
"354",10,0,1,7,1,1,1,34,0.1920898,0.00123459052321225,0.2009346,0.00144907095754599
"355",10,0,1,7,1,1,1,35,0.1909306,0.00156847525960776,0.2000314,0.00143042225933443
"356",10,0,1,7,1,1,1,36,0.1895632,0.00141163457027796,0.1987902,0.00126557961424809
"357",10,0,1,7,1,1,1,37,0.1887784,0.00167165374405169,0.1981762,0.00139542214401169
"358",10,0,1,7,1,1,1,38,0.1874272,0.00168966226211208,0.1970962,0.00169192876918691
"359",10,0,1,7,1,1,1,39,0.1864118,0.0016688841062231,0.1963248,0.00162175157160484
"360",10,0,1,7,1,1,1,40,0.1854156,0.00182848905930515,0.1954414,0.00178784357257684
"361",10,0,1,7,1,1,1,41,0.184539,0.00114979754739467,0.1947422,0.00109977968703131
"362",10,0,1,7,1,1,1,42,0.1837268,0.00112879199146923,0.194075,0.00114605584506135
"363",10,0,1,7,1,1,1,43,0.1826896,0.00098831181314184,0.1933988,0.00100715031648543
"364",10,0,1,7,1,1,1,44,0.1818022,0.00107072805137577,0.1926766,0.00110397166630089
"365",10,0,1,7,1,1,1,45,0.18121,0.00132125031693344,0.1923374,0.00139527238917745
"366",10,0,1,7,1,1,1,46,0.1802584,0.0015406887550717,0.1915514,0.00147051522943335
"367",10,0,1,7,1,1,1,47,0.1795596,0.00141852072244529,0.1909436,0.00150857689230743
"368",10,0,1,7,1,1,1,48,0.1787662,0.00105302657136753,0.1903034,0.000973217467989312
"369",10,0,1,7,1,1,1,49,0.177909,0.00129738984118082,0.189615,0.00117837226715548
"370",10,0,1,7,1,1,1,50,0.176966,0.00117673208505785,0.1888838,0.00114796923303406
"371",10,0,1,7,1,1,1,51,0.1764736,0.000936906099883054,0.1885058,0.000997709456706923
"372",10,0,1,7,1,1,1,52,0.1756526,0.00111176609050695,0.1879162,0.0010714266003791
"373",10,0,1,7,1,1,1,53,0.1750978,0.00138034914423771,0.1874888,0.00116662442971163
"374",10,0,1,7,1,1,1,54,0.1742344,0.00127085099047757,0.1867556,0.00102071026251221
"375",10,0,1,7,1,1,1,55,0.1731568,0.00110032856910966,0.1858648,0.000582517776555117
"376",10,0,1,7,1,1,1,56,0.1722942,0.0012612457968219,0.1851942,0.000544683173966374
"377",10,0,1,7,1,1,1,57,0.1718242,0.00133373541603849,0.1847968,0.000402478024257414
"378",10,0,1,7,1,1,1,58,0.1708584,0.00172279407939666,0.1840308,0.000607532846851621
"379",10,0,1,7,1,1,1,59,0.1698452,0.0017731708772699,0.183254,0.000743712309972836
"380",10,0,1,7,1,1,1,60,0.1690286,0.0020140930067906,0.1825782,0.000838180505621461
"381",10,0,1,7,1,1,1,61,0.1682292,0.00184278424130444,0.182044,0.000761701253775674
"382",10,0,1,7,1,1,1,62,0.1675578,0.00147542528106206,0.181571,0.000646191921951286
"383",10,0,1,7,1,1,1,63,0.1667746,0.00157848859356067,0.1810176,0.000797352770109308
"384",10,0,1,7,1,1,1,64,0.1660692,0.00159668286143543,0.180452,0.000830295128254211
"385",10,0,1,7,1,1,1,65,0.1654734,0.00152138365970037,0.180098,0.000957655679249409
"386",10,0,1,7,1,1,1,66,0.1650246,0.00152428154879606,0.1798178,0.00100534837742793
"387",10,0,1,7,1,1,1,67,0.1643794,0.00145642859076544,0.179241,0.000901189880100936
"388",10,0,1,7,1,1,1,68,0.1636392,0.00146745172322473,0.1786508,0.000975131047603079
"389",10,0,1,7,1,1,1,69,0.1627886,0.00139085435614155,0.1779494,0.000835072116644391
"390",10,0,1,7,1,1,1,70,0.1624456,0.00138531434699806,0.1776168,0.000807144943618932
"391",10,0,1,7,1,1,1,71,0.162018,0.00160477824013221,0.177391,0.00095702601845708
"392",10,0,1,7,1,1,1,72,0.1616664,0.00145413267620173,0.1771058,0.00087619230765588
"393",10,0,1,7,1,1,1,73,0.1609088,0.00145292235167752,0.1766078,0.000877284993600343
"394",10,0,1,7,1,1,1,74,0.1602054,0.00117981618907547,0.1759514,0.00074160625671565
"395",10,0,1,7,1,1,1,75,0.1598408,0.00124700575780478,0.1757082,0.000815852780834547
"396",10,0,1,7,1,1,1,76,0.1592572,0.00143399377962519,0.1752452,0.000929119669364892
"397",10,0,1,7,1,1,1,77,0.1585128,0.00152714732753599,0.174609,0.000987777100361205
"398",10,0,1,7,1,1,1,78,0.1582298,0.00161840729113509,0.174416,0.00112523953005763
"399",10,0,1,7,1,1,1,79,0.1579204,0.00164921867561518,0.1742724,0.00109291931998641
"400",10,0,1,7,1,1,1,80,0.1576684,0.00174594554325238,0.1740538,0.0012783075373306
"401",11,0,1,7,1,1,1,1,0.3267238,0.00017884115857669,0.3279956,0.000586324688207976
"402",11,0,1,7,1,1,1,2,0.2572692,0.000438849587006445,0.2597502,0.000705583276448051
"403",11,0,1,7,1,1,1,3,0.2410944,0.000427185954824024,0.2439874,0.000552455826289968
"404",11,0,1,7,1,1,1,4,0.2364816,0.000357072877701204,0.2396228,0.00051101561620003
"405",11,0,1,7,1,1,1,5,0.2334304,0.000709301233604086,0.2366654,0.000765427619045317
"406",11,0,1,7,1,1,1,6,0.2304258,0.00136815224298947,0.2339438,0.000963137664095886
"407",11,0,1,7,1,1,1,7,0.228026,0.00118691381321017,0.2318712,0.000797522764566904
"408",11,0,1,7,1,1,1,8,0.226062,0.00125092365874187,0.230021,0.00113801599285666
"409",11,0,1,7,1,1,1,9,0.2230176,0.00245768896323217,0.2274964,0.00174824524595697
"410",11,0,1,7,1,1,1,10,0.2206074,0.00244873041390668,0.2253372,0.00194606098568452
"411",11,0,1,7,1,1,1,11,0.2170582,0.00207525423984469,0.2224712,0.00175236085324749
"412",11,0,1,7,1,1,1,12,0.2154142,0.00199266609345436,0.2209714,0.00161403514211882
"413",11,0,1,7,1,1,1,13,0.2136988,0.00139368926235306,0.2196236,0.00093243200288172
"414",11,0,1,7,1,1,1,14,0.2120946,0.00155679447583822,0.2183138,0.001096811451433
"415",11,0,1,7,1,1,1,15,0.2113044,0.00145365506224792,0.2176618,0.00118406408610577
"416",11,0,1,7,1,1,1,16,0.2101642,0.00124429311659624,0.2167804,0.000947495350911278
"417",11,0,1,7,1,1,1,17,0.2085298,0.000611308890823182,0.2153388,0.000634689656450857
"418",11,0,1,7,1,1,1,18,0.2070074,0.000472777156801352,0.2140714,0.000656432357525141
"419",11,0,1,7,1,1,1,19,0.2055806,0.00106639384844541,0.212834,0.00109728610672203
"420",11,0,1,7,1,1,1,20,0.2033706,0.00168881361908265,0.2110466,0.00152137011933374
"421",11,0,1,7,1,1,1,21,0.2018728,0.00162897039874872,0.2097426,0.00164302301870666
"422",11,0,1,7,1,1,1,22,0.200266,0.00118706747912608,0.2083218,0.00121378769148222
"423",11,0,1,7,1,1,1,23,0.1987232,0.000942161642184607,0.2070228,0.000986897238821562
"424",11,0,1,7,1,1,1,24,0.1968542,0.00147090005098837,0.2053776,0.00133068202061879
"425",11,0,1,7,1,1,1,25,0.1949386,0.00120944294615337,0.2038312,0.00115507011042994
"426",11,0,1,7,1,1,1,26,0.1935864,0.00091027283822465,0.2027854,0.00104284008361449
"427",11,0,1,7,1,1,1,27,0.1923302,0.000677576977171584,0.2017504,0.000614184206895643
"428",11,0,1,7,1,1,1,28,0.1914018,0.000838246121370169,0.2010768,0.000773862881905816
"429",11,0,1,7,1,1,1,29,0.1905084,0.00130891704855536,0.2003222,0.00107359031291908
"430",11,0,1,7,1,1,1,30,0.189099,0.00188020296776733,0.1993076,0.00152889052583872
"431",11,0,1,7,1,1,1,31,0.188504,0.0018667757230058,0.1988976,0.00147031174925565
"432",11,0,1,7,1,1,1,32,0.1867858,0.00145320988160559,0.1974068,0.00126000974599612
"433",11,0,1,7,1,1,1,33,0.1855488,0.00112900246235141,0.1963066,0.00107664285629122
"434",11,0,1,7,1,1,1,34,0.1844048,0.000650886595348517,0.195264,0.000839554405624197
"435",11,0,1,7,1,1,1,35,0.1833522,0.000691021388961822,0.194458,0.000781461451382123
"436",11,0,1,7,1,1,1,36,0.1822524,0.000871674847635923,0.1935518,0.000826735604653687
"437",11,0,1,7,1,1,1,37,0.180959,0.000786789171252591,0.1926022,0.000743776686913046
"438",11,0,1,7,1,1,1,38,0.179077,0.000906142814354445,0.1910786,0.000873836048694295
"439",11,0,1,7,1,1,1,39,0.1778082,0.000913579202917249,0.189933,0.000946184971349418
"440",11,0,1,7,1,1,1,40,0.1770806,0.00112749786695936,0.1893148,0.00112052887513114
"441",11,0,1,7,1,1,1,41,0.1759636,0.00107386677013567,0.1883344,0.00111669487327687
"442",11,0,1,7,1,1,1,42,0.1749862,0.00124105880601896,0.1876786,0.0011893693454919
"443",11,0,1,7,1,1,1,43,0.1739492,0.00112856659528779,0.186672,0.00110199582576234
"444",11,0,1,7,1,1,1,44,0.1728918,0.00105900394711102,0.1859402,0.00116595204017997
"445",11,0,1,7,1,1,1,45,0.1716822,0.00130676629892289,0.1849996,0.0012421514561426
"446",11,0,1,7,1,1,1,46,0.1708698,0.00169828529994289,0.18428,0.0013875409903835
"447",11,0,1,7,1,1,1,47,0.1697234,0.00169031933077733,0.1833756,0.00115271949753707
"448",11,0,1,7,1,1,1,48,0.168655,0.00186262041221524,0.182475,0.00137949715476408
"449",11,0,1,7,1,1,1,49,0.168002,0.00199733071873325,0.181883,0.00147481225923755
"450",11,0,1,7,1,1,1,50,0.1669382,0.00199055252630892,0.1811832,0.00116125904087219
"451",11,0,1,7,1,1,1,51,0.1661446,0.00187545008997792,0.1805532,0.00112274616899781
"452",11,0,1,7,1,1,1,52,0.1654378,0.00173328075048431,0.1799672,0.00115769346547394
"453",11,0,1,7,1,1,1,53,0.1646892,0.00214136829153638,0.1793324,0.00135984610894032
"454",11,0,1,7,1,1,1,54,0.1637122,0.00244552680623127,0.1788078,0.00151630714566895
"455",11,0,1,7,1,1,1,55,0.1626572,0.00233484178478997,0.178095,0.00137947352276043
"456",11,0,1,7,1,1,1,56,0.1620644,0.00239584136369667,0.1775968,0.00142887499802968
"457",11,0,1,7,1,1,1,57,0.1614552,0.00243608673080477,0.1770622,0.00151621151558633
"458",11,0,1,7,1,1,1,58,0.1606616,0.00258531611993624,0.176408,0.00163081660526136
"459",11,0,1,7,1,1,1,59,0.160217,0.0024663898313118,0.1760972,0.0014108559671333
"460",11,0,1,7,1,1,1,60,0.1595838,0.00245449297411893,0.1756514,0.0014470418929657
"461",11,0,1,7,1,1,1,61,0.1589098,0.00237023217428216,0.1752218,0.00155274549105707
"462",11,0,1,7,1,1,1,62,0.1585158,0.00239392225437596,0.174983,0.00157881183172733
"463",11,0,1,7,1,1,1,63,0.1578754,0.00221375740314959,0.1745072,0.00141732951708487
"464",11,0,1,7,1,1,1,64,0.1571876,0.00207037664206445,0.173941,0.00139504953317001
"465",11,0,1,7,1,1,1,65,0.156593,0.00209381918990094,0.173541,0.00126879249682391
"466",11,0,1,7,1,1,1,66,0.1557046,0.00241671625144546,0.172916,0.00171115633417744
"467",11,0,1,7,1,1,1,67,0.1551148,0.0022509723587818,0.1724856,0.00159042001999491
"468",11,0,1,7,1,1,1,68,0.1544226,0.00223285231038668,0.172174,0.00170372791255007
"469",11,0,1,7,1,1,1,69,0.153891,0.00212481217993429,0.1717278,0.00173419807403922
"470",11,0,1,7,1,1,1,70,0.1532586,0.00221703925089311,0.1712638,0.00167025320236242
"471",11,0,1,7,1,1,1,71,0.152833,0.00227100215763882,0.1709492,0.0017367516114867
"472",11,0,1,7,1,1,1,72,0.152378,0.00220031015995421,0.1705604,0.00167831970732616
"473",11,0,1,7,1,1,1,73,0.151952,0.00210403593125271,0.1702892,0.00158458365509775
"474",11,0,1,7,1,1,1,74,0.1514452,0.00210007156068557,0.169967,0.00170053956143173
"475",11,0,1,7,1,1,1,75,0.150876,0.00203279462809172,0.1694696,0.00160187684920012
"476",11,0,1,7,1,1,1,76,0.1503084,0.00224169164694818,0.1691246,0.00174652003710146
"477",11,0,1,7,1,1,1,77,0.1499092,0.00243272451379142,0.1689086,0.00178393201664338
"478",11,0,1,7,1,1,1,78,0.1493732,0.00254889885244566,0.1686602,0.0017577398442311
"479",11,0,1,7,1,1,1,79,0.1487418,0.00230422597850103,0.1681338,0.00152602560922079
"480",11,0,1,7,1,1,1,80,0.1483232,0.00228828445784051,0.1678792,0.00148961557456791
"481",9,0,1,8,1,1,1,1,0.3296278,6.57826723707336e-05,0.3302452,0.000330675913808823
"482",9,0,1,8,1,1,1,2,0.2640992,0.000228630181742863,0.2653072,0.000673650176267742
"483",9,0,1,8,1,1,1,3,0.2490456,0.00019993658993291,0.2505094,0.000858728734818522
"484",9,0,1,8,1,1,1,4,0.2447202,0.000408766143421013,0.2462414,0.000699943597728105
"485",9,0,1,8,1,1,1,5,0.2420864,0.000613646021738134,0.2437434,0.0006945535544493
"486",9,0,1,8,1,1,1,6,0.239161,0.000667976646292681,0.2409858,0.000562504897757611
"487",9,0,1,8,1,1,1,7,0.2368936,0.000551396989467266,0.2388282,0.000544165195508314
"488",9,0,1,8,1,1,1,8,0.2351866,0.00126188186451986,0.2372478,0.000584484525028727
"489",9,0,1,8,1,1,1,9,0.2330866,0.000712550798183805,0.2353708,0.000485512265557332
"490",9,0,1,8,1,1,1,10,0.2300572,0.00129540054037498,0.2326854,0.00157304158877053
"491",9,0,1,8,1,1,1,11,0.2284082,0.00106929161597621,0.231177,0.00158373823594924
"492",9,0,1,8,1,1,1,12,0.226533,0.00165163918578008,0.2295918,0.00220325426585226
"493",9,0,1,8,1,1,1,13,0.2256672,0.00127883124766215,0.2287654,0.0017764846861151
"494",9,0,1,8,1,1,1,14,0.2239022,0.00154494755898125,0.2273812,0.00163124337852896
"495",9,0,1,8,1,1,1,15,0.222771,0.00127135942990359,0.2263256,0.00112713541333585
"496",9,0,1,8,1,1,1,16,0.2211912,0.00105036572678116,0.2248968,0.00101104567651155
"497",9,0,1,8,1,1,1,17,0.2197582,0.00164761954346357,0.2236344,0.00160743542327491
"498",9,0,1,8,1,1,1,18,0.218351,0.00115765107005526,0.2224566,0.00119529504307147
"499",9,0,1,8,1,1,1,19,0.2171794,0.000660018969428821,0.2216082,0.000909825345879794
"500",9,0,1,8,1,1,1,20,0.2159604,0.000469066562450408,0.22047,0.000902297068597401
"501",9,0,1,8,1,1,1,21,0.2144022,0.000573185973315135,0.2192692,0.000643599067747923
"502",9,0,1,8,1,1,1,22,0.2136876,0.000413159823794148,0.2186474,0.000456985601526918
"503",9,0,1,8,1,1,1,23,0.2127758,0.000263043266393851,0.2179142,0.000409873346287697
"504",9,0,1,8,1,1,1,24,0.211543,0.00105385634694504,0.216911,0.000400076492689146
"505",9,0,1,8,1,1,1,25,0.210343,0.00109651739612258,0.2158078,0.000684069411684399
"506",9,0,1,8,1,1,1,26,0.2092368,0.000885358097041873,0.2148824,0.000530784551391253
"507",9,0,1,8,1,1,1,27,0.2080148,0.00109297710863297,0.2138782,0.000905430593692383
"508",9,0,1,8,1,1,1,28,0.206352,0.00110724703656923,0.2124768,0.000772128849355337
"509",9,0,1,8,1,1,1,29,0.2052372,0.000971167627136639,0.211532,0.000494925853029175
"510",9,0,1,8,1,1,1,30,0.2043366,0.00114593361063936,0.2107718,0.000702691795878643
"511",9,0,1,8,1,1,1,31,0.2036646,0.00142495524140199,0.2102018,0.00104311982053989
"512",9,0,1,8,1,1,1,32,0.2030404,0.00139384441025334,0.2096394,0.00113527628355212
"513",9,0,1,8,1,1,1,33,0.2018536,0.00121683533807901,0.20873,0.00107337877750557
"514",9,0,1,8,1,1,1,34,0.2010512,0.00134269049300562,0.208039,0.000973459603681206
"515",9,0,1,8,1,1,1,35,0.2004362,0.00136974383006212,0.2075418,0.000939061105575168
"516",9,0,1,8,1,1,1,36,0.199337,0.00119397621417126,0.2066038,0.00100101236755509
"517",9,0,1,8,1,1,1,37,0.1980838,0.00101552733099527,0.2056884,0.00108507540752111
"518",9,0,1,8,1,1,1,38,0.1971444,0.00106010878687045,0.2048538,0.0010816663810973
"519",9,0,1,8,1,1,1,39,0.196261,0.000619595674613161,0.204171,0.000914484991677147
"520",9,0,1,8,1,1,1,40,0.194842,0.000751200372738794,0.2028978,0.00131433837348004
"521",9,0,1,8,1,1,1,41,0.1940884,0.000980505910234915,0.2021828,0.00161286445803711
"522",9,0,1,8,1,1,1,42,0.193558,0.000828803233584053,0.2016892,0.00147014916249783
"523",9,0,1,8,1,1,1,43,0.1929718,0.000945657527862192,0.2012124,0.00153761758574909
"524",9,0,1,8,1,1,1,44,0.1922614,0.00120391853545148,0.2006366,0.00171189095447074
"525",9,0,1,8,1,1,1,45,0.1911068,0.0015453105060157,0.1997268,0.00197730133262407
"526",9,0,1,8,1,1,1,46,0.1904934,0.0017788594773061,0.1992532,0.00212762180849985
"527",9,0,1,8,1,1,1,47,0.1897084,0.00175848828258819,0.1985834,0.00210106388289408
"528",9,0,1,8,1,1,1,48,0.1891388,0.0014956101631134,0.1981612,0.00195042973726111
"529",9,0,1,8,1,1,1,49,0.1883612,0.00141149798441004,0.1974876,0.00185192986908088
"530",9,0,1,8,1,1,1,50,0.187556,0.00172093579194533,0.1969112,0.00203064998460982
"531",9,0,1,8,1,1,1,51,0.1869316,0.00164904537232952,0.1964866,0.00203992417506329
"532",9,0,1,8,1,1,1,52,0.1863736,0.00164932926973379,0.1960158,0.00197269150147745
"533",9,0,1,8,1,1,1,53,0.1856688,0.00147206173783495,0.1955132,0.00180232554218202
"534",9,0,1,8,1,1,1,54,0.1850808,0.0013642409464622,0.1950152,0.00177442062657058
"535",9,0,1,8,1,1,1,55,0.184387,0.00142526390538977,0.1944196,0.0017685124370509
"536",9,0,1,8,1,1,1,56,0.183616,0.00118615024343527,0.1938014,0.0015874664846853
"537",9,0,1,8,1,1,1,57,0.1830844,0.00141036330071388,0.1933266,0.00171770831051037
"538",9,0,1,8,1,1,1,58,0.1825576,0.00141896280430227,0.1929014,0.00175157992681015
"539",9,0,1,8,1,1,1,59,0.1819768,0.00154541184155006,0.1925098,0.00186875652774689
"540",9,0,1,8,1,1,1,60,0.1814012,0.00165470147156719,0.1921448,0.00201828237865665
"541",9,0,1,8,1,1,1,61,0.1809334,0.00147194573269696,0.1918062,0.00182526802415321
"542",9,0,1,8,1,1,1,62,0.1804572,0.00148375111120275,0.1913578,0.00179580459961566
"543",9,0,1,8,1,1,1,63,0.1797658,0.0014630702512188,0.1906766,0.00168975792349046
"544",9,0,1,8,1,1,1,64,0.179331,0.00132743692882353,0.1903038,0.00159661972930237
"545",9,0,1,8,1,1,1,65,0.1787092,0.00149069063188666,0.1897856,0.00174502293394605
"546",9,0,1,8,1,1,1,66,0.1780886,0.00152507122456768,0.189281,0.00172146484134729
"547",9,0,1,8,1,1,1,67,0.177523,0.00154007428392555,0.1888116,0.00166496637803863
"548",9,0,1,8,1,1,1,68,0.1767094,0.00152452334846094,0.1880856,0.00162334723334083
"549",9,0,1,8,1,1,1,69,0.1759732,0.00138053908311349,0.1874426,0.00141638859074705
"550",9,0,1,8,1,1,1,70,0.175711,0.00132251623808576,0.1872628,0.00135741466030049
"551",9,0,1,8,1,1,1,71,0.1753128,0.00146403803229389,0.1869416,0.00139030897285578
"552",9,0,1,8,1,1,1,72,0.1744468,0.00158176678432785,0.1862464,0.00143130592117418
"553",9,0,1,8,1,1,1,73,0.1740412,0.00168185259758283,0.1858714,0.00155105494422317
"554",9,0,1,8,1,1,1,74,0.1733732,0.00151447131369315,0.1853854,0.00138983619178585
"555",9,0,1,8,1,1,1,75,0.1726364,0.00126953433982636,0.184727,0.00123957508849
"556",9,0,1,8,1,1,1,76,0.172086,0.00115442037404168,0.1842468,0.00115391774403454
"557",9,0,1,8,1,1,1,77,0.1714158,0.00127419690785952,0.1837416,0.0011851608498424
"558",9,0,1,8,1,1,1,78,0.1708476,0.0012564939474601,0.1832808,0.00113587030950108
"559",9,0,1,8,1,1,1,79,0.1700482,0.00112950810532596,0.1825794,0.000894289125507589
"560",9,0,1,8,1,1,1,80,0.1693138,0.000892538716245547,0.181947,0.000652124221293879
"561",10,0,1,8,1,1,1,1,0.3282368,0.000184305615775757,0.3291306,0.000311097798128665
"562",10,0,1,8,1,1,1,2,0.260569,0.000242688277437202,0.2622736,0.000508393784380422
"563",10,0,1,8,1,1,1,3,0.2451808,0.000192827798816043,0.2471282,0.000364964875031903
"564",10,0,1,8,1,1,1,4,0.2403664,0.000490828116551398,0.2424684,0.000503946663846112
"565",10,0,1,8,1,1,1,5,0.2375324,0.000553355437304192,0.2398052,0.000516394190515506
"566",10,0,1,8,1,1,1,6,0.2343066,0.00096314351993763,0.2369068,0.00103822799037715
"567",10,0,1,8,1,1,1,7,0.2321224,0.000266603525850993,0.234868,0.000601649731991879
"568",10,0,1,8,1,1,1,8,0.2305656,0.000581490017106384,0.2333554,0.000718261679329844
"569",10,0,1,8,1,1,1,9,0.2287832,0.000335317998320842,0.23176,0.000524186608001012
"570",10,0,1,8,1,1,1,10,0.2268488,0.000928261040877372,0.2300232,0.00111823010154222
"571",10,0,1,8,1,1,1,11,0.2245564,0.00140411090729965,0.228049,0.00168477784885748
