"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","tree_method","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std","model"
"3568",12,0.2,1,1,0.75,1,1,"hist",48,0.1184008,0.000726833516012302,0.1596152,0.00196912258633225,45
"3569",12,0.2,1,1,0.75,1,1,"hist",49,0.1174462,0.000648145477497584,0.1594662,0.00171286735037985,45
"3570",12,0.2,1,1,0.75,1,1,"hist",50,0.116345,0.00083693536189969,0.1593538,0.0016498916812937,45
"3571",12,0.2,1,1,0.75,1,1,"hist",51,0.1156908,0.000787902125902688,0.159187,0.00159193869228844,45
"3572",12,0.2,1,1,0.75,1,1,"hist",52,0.1147928,0.00059474007768074,0.158844,0.00133684195026784,45
"3573",12,0.2,1,1,0.75,1,1,"hist",53,0.1140638,0.000756100363706972,0.158623,0.00145310274929297,45
"3574",12,0.2,1,1,0.75,1,1,"hist",54,0.113297,0.000705821507183333,0.1585866,0.00126300365795164,45
"3575",12,0.2,1,1,0.75,1,1,"hist",55,0.112513,0.000763434869520516,0.15827,0.00152659267651967,45
"3576",12,0.2,1,1,0.75,1,1,"hist",56,0.111759,0.000775440777881262,0.1580678,0.00151219170742238,45
"3577",12,0.2,1,1,0.75,1,1,"hist",57,0.1110438,0.000892882612664808,0.1578634,0.00116580763421938,45
"3578",12,0.2,1,1,0.75,1,1,"hist",58,0.1103392,0.00107770559987416,0.157848,0.00109360449889113,45
"3579",12,0.2,1,1,0.75,1,1,"hist",59,0.1095228,0.00098082340918191,0.1578426,0.001179599016614,45
"3580",12,0.2,1,1,0.75,1,1,"hist",60,0.1088488,0.000970432769438777,0.1576908,0.00122006662113301,45
"3581",12,0.2,1,1,0.75,1,1,"hist",61,0.1080824,0.000926467398239229,0.1576782,0.00134004349183196,45
"3582",12,0.2,1,1,0.75,1,1,"hist",62,0.1073634,0.000742503225582707,0.1575652,0.00125280268198754,45
"3583",12,0.2,1,1,0.75,1,1,"hist",63,0.106797,0.000832381643237882,0.157673,0.00144169192270609,45
"3584",12,0.2,1,1,0.75,1,1,"hist",64,0.1060552,0.00120792158685874,0.1574602,0.00144790018993158,45
"3585",12,0.2,1,1,0.75,1,1,"hist",65,0.1050968,0.00112285340093843,0.1571394,0.00159778904740255,45
"3586",12,0.2,1,1,0.75,1,1,"hist",66,0.104346,0.00127531627449885,0.1570074,0.00157733935473693,45
"3587",12,0.2,1,1,0.75,1,1,"hist",67,0.1038054,0.00137180954946301,0.1570878,0.00152532506699437,45
"3588",12,0.2,1,1,0.75,1,1,"hist",68,0.1032044,0.00116680942745624,0.157064,0.00144606804819058,45
"3589",12,0.2,1,1,0.75,1,1,"hist",69,0.1024466,0.00100607963899476,0.1570446,0.00130679234769745,45
"3590",12,0.2,1,1,0.75,1,1,"hist",70,0.1018628,0.00108723509877075,0.1569914,0.001332185362476,45
"3591",12,0.2,1,1,0.75,1,1,"hist",71,0.101226,0.000919429170736127,0.1568894,0.00138274402548085,45
"3592",12,0.2,1,1,0.75,1,1,"hist",72,0.1007548,0.000985882629931288,0.1567774,0.00141337321327282,45
"3593",12,0.2,1,1,0.75,1,1,"hist",73,0.1001984,0.00108723899856413,0.1568334,0.00128744174236992,45
"3594",12,0.2,1,1,0.75,1,1,"hist",74,0.0998142,0.00114830995815533,0.1569376,0.00116379905482197,45
"3595",12,0.2,1,1,0.75,1,1,"hist",75,0.0992548,0.000903698046915772,0.1567706,0.00113822152500884,45
"3596",12,0.2,1,1,0.75,1,1,"hist",76,0.0989124,0.000937990533001551,0.156741,0.00113783425858055,45
"3597",12,0.2,1,1,0.75,1,1,"hist",77,0.0984408,0.000960264630194308,0.1566948,0.00102281267102161,45
"3598",12,0.2,1,1,0.75,1,1,"hist",78,0.0979466,0.000896634507477509,0.156773,0.00113884538020021,45
"3599",12,0.2,1,1,0.75,1,1,"hist",79,0.0974412,0.000867757892502374,0.156604,0.00131964934736523,45
"3600",12,0.2,1,1,0.75,1,1,"hist",80,0.09678,0.000926922866261812,0.1565698,0.0012944256486936,45
"3601",12,0,0.5,1,1,1,1,"hist",1,0.3277862,0.0016472054395249,0.330198,0.00107936703674404,46
"3602",12,0,0.5,1,1,1,1,"hist",2,0.256735,0.0034190990626191,0.26214,0.00242067089874114,46
"3603",12,0,0.5,1,1,1,1,"hist",3,0.2339352,0.00378362880843193,0.240565,0.00235393117996285,46
"3604",12,0,0.5,1,1,1,1,"hist",4,0.2212886,0.00216353947040581,0.229562,0.00169178296480478,46
"3605",12,0,0.5,1,1,1,1,"hist",5,0.2139352,0.000908400220171517,0.2232334,0.00101358070226115,46
"3606",12,0,0.5,1,1,1,1,"hist",6,0.2090258,0.0021363301617493,0.2188032,0.00203279378196445,46
"3607",12,0,0.5,1,1,1,1,"hist",7,0.2031552,0.00245144295466848,0.213832,0.0023711015161742,46
"3608",12,0,0.5,1,1,1,1,"hist",8,0.1997046,0.00334520938657109,0.211071,0.00292898262200218,46
"3609",12,0,0.5,1,1,1,1,"hist",9,0.1957176,0.00292527814745982,0.2078124,0.00296218085875918,46
"3610",12,0,0.5,1,1,1,1,"hist",10,0.1915372,0.00303212258327504,0.2042218,0.00285475893202847,46
"3611",12,0,0.5,1,1,1,1,"hist",11,0.188408,0.00268389552702924,0.2014448,0.00220855594450209,46
"3612",12,0,0.5,1,1,1,1,"hist",12,0.1842412,0.00265614001137045,0.1979644,0.00272320007344169,46
"3613",12,0,0.5,1,1,1,1,"hist",13,0.180628,0.00207514404319225,0.1952702,0.00243593533575867,46
"3614",12,0,0.5,1,1,1,1,"hist",14,0.1775412,0.00290058003854385,0.1928096,0.00319985465919892,46
"3615",12,0,0.5,1,1,1,1,"hist",15,0.1754142,0.00303021051413985,0.191069,0.00286257408637665,46
"3616",12,0,0.5,1,1,1,1,"hist",16,0.1727542,0.00258919318707632,0.1891992,0.00237987313947656,46
"3617",12,0,0.5,1,1,1,1,"hist",17,0.1712458,0.00225693175794027,0.1883632,0.0021259367253043,46
"3618",12,0,0.5,1,1,1,1,"hist",18,0.1681764,0.0030344592005822,0.1859402,0.00257170118015197,46
"3619",12,0,0.5,1,1,1,1,"hist",19,0.1657352,0.00287114328447758,0.1844506,0.00264632466640153,46
"3620",12,0,0.5,1,1,1,1,"hist",20,0.1637964,0.0031026565778376,0.1832876,0.00314748633674657,46
"3621",12,0,0.5,1,1,1,1,"hist",21,0.1615598,0.00300219115980297,0.1820682,0.00352662072811927,46
"3622",12,0,0.5,1,1,1,1,"hist",22,0.1597472,0.0026725449593966,0.1806306,0.00332506003554842,46
"3623",12,0,0.5,1,1,1,1,"hist",23,0.157945,0.00210442894867038,0.179291,0.00300988484829606,46
"3624",12,0,0.5,1,1,1,1,"hist",24,0.1564986,0.00250234295011765,0.1784448,0.00302345540069643,46
"3625",12,0,0.5,1,1,1,1,"hist",25,0.154112,0.00192363416480287,0.1767398,0.00273158250104223,46
"3626",12,0,0.5,1,1,1,1,"hist",26,0.1526232,0.00194872331540296,0.1757032,0.00274089338720045,46
"3627",12,0,0.5,1,1,1,1,"hist",27,0.1501556,0.00263552686193817,0.1736674,0.00339303837879828,46
"3628",12,0,0.5,1,1,1,1,"hist",28,0.1485326,0.00298131102704854,0.1725798,0.00366713874294394,46
"3629",12,0,0.5,1,1,1,1,"hist",29,0.1465104,0.00253124077084678,0.1710842,0.00320350704072966,46
"3630",12,0,0.5,1,1,1,1,"hist",30,0.1456936,0.00242934638123045,0.1704548,0.00318233476554615,46
"3631",12,0,0.5,1,1,1,1,"hist",31,0.1444542,0.00215253277791524,0.1694822,0.00290845631908087,46
"3632",12,0,0.5,1,1,1,1,"hist",32,0.142843,0.00192540790483384,0.1683794,0.00278832957879697,46
"3633",12,0,0.5,1,1,1,1,"hist",33,0.1410688,0.00158051389111388,0.1674212,0.00283591885638513,46
"3634",12,0,0.5,1,1,1,1,"hist",34,0.1391748,0.00180530456156191,0.1662334,0.00265667300208318,46
"3635",12,0,0.5,1,1,1,1,"hist",35,0.1375096,0.00173970475656004,0.1651014,0.00250767036111165,46
"3636",12,0,0.5,1,1,1,1,"hist",36,0.1362198,0.00166805508302309,0.1643082,0.00269476829430701,46
"3637",12,0,0.5,1,1,1,1,"hist",37,0.135708,0.00173615218227008,0.1640754,0.00265358961408769,46
"3638",12,0,0.5,1,1,1,1,"hist",38,0.1337024,0.0015706595557284,0.1628764,0.00276316228984156,46
"3639",12,0,0.5,1,1,1,1,"hist",39,0.1319846,0.00201278241248191,0.1618646,0.00306523712622705,46
"3640",12,0,0.5,1,1,1,1,"hist",40,0.1312312,0.00245140110141146,0.1614166,0.00324694062772994,46
"3641",12,0,0.5,1,1,1,1,"hist",41,0.129321,0.00208863352458057,0.1603046,0.00301976665323713,46
"3642",12,0,0.5,1,1,1,1,"hist",42,0.1275592,0.0023601762985002,0.1593184,0.00301014242852403,46
"3643",12,0,0.5,1,1,1,1,"hist",43,0.1266528,0.00207340757208901,0.1587566,0.00281256947291973,46
"3644",12,0,0.5,1,1,1,1,"hist",44,0.125995,0.00224612858046861,0.1584336,0.00280825366375546,46
"3645",12,0,0.5,1,1,1,1,"hist",45,0.1248148,0.00316334894692294,0.1578338,0.00341118662051777,46
"3646",12,0,0.5,1,1,1,1,"hist",46,0.123319,0.00325345951258046,0.1573528,0.00323016441686876,46
"3647",12,0,0.5,1,1,1,1,"hist",47,0.1219756,0.00300288491953974,0.1567936,0.00322206794465934,46
"3648",12,0,0.5,1,1,1,1,"hist",48,0.1208022,0.0027297957725805,0.1562896,0.00291156250834551,46
"3649",12,0,0.5,1,1,1,1,"hist",49,0.1203234,0.00256370580215423,0.1559478,0.0028650396437047,46
"3650",12,0,0.5,1,1,1,1,"hist",50,0.1196162,0.00253765225355998,0.1555806,0.00289702789769027,46
"3651",12,0,0.5,1,1,1,1,"hist",51,0.1184508,0.0025218199301301,0.1549492,0.00295369791278663,46
"3652",12,0,0.5,1,1,1,1,"hist",52,0.1172936,0.00222605557882129,0.1546844,0.00279909103817635,46
"3653",12,0,0.5,1,1,1,1,"hist",53,0.1164812,0.00232613442431851,0.1541384,0.0027719581959325,46
"3654",12,0,0.5,1,1,1,1,"hist",54,0.1155148,0.00270050642658,0.1536608,0.00280217810997145,46
"3655",12,0,0.5,1,1,1,1,"hist",55,0.1144172,0.00238417393660747,0.1530966,0.00251931582775949,46
"3656",12,0,0.5,1,1,1,1,"hist",56,0.1135516,0.00218034764200552,0.152724,0.00227861642230574,46
"3657",12,0,0.5,1,1,1,1,"hist",57,0.1126706,0.00181506921080154,0.1520998,0.00195447255288955,46
"3658",12,0,0.5,1,1,1,1,"hist",58,0.1115202,0.00139603530041285,0.151647,0.00198504135976962,46
"3659",12,0,0.5,1,1,1,1,"hist",59,0.1107246,0.00151388805398533,0.151383,0.00216924106544277,46
"3660",12,0,0.5,1,1,1,1,"hist",60,0.1098236,0.00143584394695298,0.150855,0.00203431688780182,46
"3661",12,0,0.5,1,1,1,1,"hist",61,0.109349,0.0014039850426554,0.1507576,0.00199017804228741,46
"3662",12,0,0.5,1,1,1,1,"hist",62,0.1088262,0.00173307119299822,0.1506108,0.00206252247502924,46
"3663",12,0,0.5,1,1,1,1,"hist",63,0.1081224,0.00161831549458086,0.1503416,0.00223617151399523,46
"3664",12,0,0.5,1,1,1,1,"hist",64,0.1074452,0.00159821905882747,0.1499466,0.00205281451670597,46
"3665",12,0,0.5,1,1,1,1,"hist",65,0.1067648,0.00156073410932124,0.1496184,0.00216264889429474,46
"3666",12,0,0.5,1,1,1,1,"hist",66,0.1058822,0.00111742819008567,0.1494028,0.00207858282490678,46
"3667",12,0,0.5,1,1,1,1,"hist",67,0.10508,0.00117503565903341,0.1491444,0.00203570101930474,46
"3668",12,0,0.5,1,1,1,1,"hist",68,0.1043708,0.00117324087893332,0.1489086,0.00209260006690229,46
"3669",12,0,0.5,1,1,1,1,"hist",69,0.1036108,0.00125874308736941,0.148632,0.00224202363948246,46
"3670",12,0,0.5,1,1,1,1,"hist",70,0.1026954,0.00109058197307692,0.1482208,0.00214001340182658,46
"3671",12,0,0.5,1,1,1,1,"hist",71,0.1022436,0.00126243615284015,0.1480888,0.00212756944892605,46
"3672",12,0,0.5,1,1,1,1,"hist",72,0.1015248,0.00108104234884677,0.1480706,0.00217882478414418,46
"3673",12,0,0.5,1,1,1,1,"hist",73,0.100921,0.00072194515027094,0.1478136,0.0019637371107158,46
"3674",12,0,0.5,1,1,1,1,"hist",74,0.1002486,0.00094967796647073,0.1475824,0.00188332680116938,46
"3675",12,0,0.5,1,1,1,1,"hist",75,0.0995604,0.00113290239650151,0.1472956,0.00193311247474074,46
"3676",12,0,0.5,1,1,1,1,"hist",76,0.0989796,0.00121093643103226,0.1470862,0.00174862087371688,46
"3677",12,0,0.5,1,1,1,1,"hist",77,0.0983622,0.00113299627536908,0.1468118,0.00157239961841816,46
"3678",12,0,0.5,1,1,1,1,"hist",78,0.0979474,0.00113071492428498,0.1467196,0.0015234891007153,46
"3679",12,0,0.5,1,1,1,1,"hist",79,0.0973906,0.00124250595169653,0.1466926,0.00161761424326042,46
"3680",12,0,0.5,1,1,1,1,"hist",80,0.0970736,0.00116704097614503,0.1465532,0.00156753824833738,46
"3681",12,0.1,0.5,1,1,1,1,"hist",1,0.328409,0.00557724530570262,0.3310006,0.00575253650488264,47
"3682",12,0.1,0.5,1,1,1,1,"hist",2,0.2571998,0.00578536696848185,0.2621442,0.00612749800163162,47
"3683",12,0.1,0.5,1,1,1,1,"hist",3,0.2312448,0.00475204816473894,0.237908,0.00544371376910918,47
"3684",12,0.1,0.5,1,1,1,1,"hist",4,0.2187404,0.00275407978098001,0.2270164,0.00347156227655525,47
"3685",12,0.1,0.5,1,1,1,1,"hist",5,0.211742,0.00244394983581828,0.221132,0.00195366813968064,47
"3686",12,0.1,0.5,1,1,1,1,"hist",6,0.2081386,0.00245879471286177,0.2183376,0.00179058365903509,47
"3687",12,0.1,0.5,1,1,1,1,"hist",7,0.2040374,0.00325215034092779,0.2148312,0.00133996364130016,47
"3688",12,0.1,0.5,1,1,1,1,"hist",8,0.1974294,0.00284797096895276,0.2091406,0.00169283296281611,47
"3689",12,0.1,0.5,1,1,1,1,"hist",9,0.1928228,0.00311228458853039,0.2055814,0.0012128974565071,47
"3690",12,0.1,0.5,1,1,1,1,"hist",10,0.1889016,0.0023058385546268,0.2021414,0.00132202550656063,47
"3691",12,0.1,0.5,1,1,1,1,"hist",11,0.1861746,0.0020609596405557,0.199928,0.00137114565236721,47
"3692",12,0.1,0.5,1,1,1,1,"hist",12,0.1820042,0.000835943395216743,0.1965162,0.0020212599436989,47
"3693",12,0.1,0.5,1,1,1,1,"hist",13,0.179007,0.00144337063847102,0.194522,0.00228561160305054,47
"3694",12,0.1,0.5,1,1,1,1,"hist",14,0.177062,0.00269137778841968,0.1927514,0.00225844952124358,47
"3695",12,0.1,0.5,1,1,1,1,"hist",15,0.173682,0.00436697808558721,0.1902868,0.00318836518611031,47
"3696",12,0.1,0.5,1,1,1,1,"hist",16,0.1705848,0.00451900791767335,0.1878924,0.00309362244626103,47
"3697",12,0.1,0.5,1,1,1,1,"hist",17,0.1684836,0.00421756012879457,0.1861538,0.0023615045543047,47
"3698",12,0.1,0.5,1,1,1,1,"hist",18,0.164987,0.00334533830875182,0.1834872,0.00167873504758868,47
"3699",12,0.1,0.5,1,1,1,1,"hist",19,0.1625756,0.00246143743369679,0.1818236,0.00118667006366451,47
"3700",12,0.1,0.5,1,1,1,1,"hist",20,0.1603948,0.00297965624862953,0.180144,0.00163302210640401,47
"3701",12,0.1,0.5,1,1,1,1,"hist",21,0.1587518,0.00281352678323872,0.178867,0.00120592072707856,47
"3702",12,0.1,0.5,1,1,1,1,"hist",22,0.1568742,0.00268641049729933,0.1777272,0.00178428522383699,47
"3703",12,0.1,0.5,1,1,1,1,"hist",23,0.155396,0.00205288012314282,0.1766246,0.00112354022624986,47
"3704",12,0.1,0.5,1,1,1,1,"hist",24,0.1534996,0.0017009246426561,0.1754132,0.00111980987672119,47
"3705",12,0.1,0.5,1,1,1,1,"hist",25,0.1524872,0.00169641650545974,0.1750168,0.0012457733983354,47
"3706",12,0.1,0.5,1,1,1,1,"hist",26,0.1511396,0.00194372596833935,0.1742078,0.00149293046053808,47
"3707",12,0.1,0.5,1,1,1,1,"hist",27,0.1499516,0.00221852983752773,0.1736564,0.00139329129760939,47
"3708",12,0.1,0.5,1,1,1,1,"hist",28,0.147649,0.00208947620230541,0.1722308,0.00137890846686871,47
"3709",12,0.1,0.5,1,1,1,1,"hist",29,0.146311,0.00192960959782049,0.1712518,0.00133614406408723,47
"3710",12,0.1,0.5,1,1,1,1,"hist",30,0.1445356,0.00221828515750232,0.170318,0.0011988080747157,47
"3711",12,0.1,0.5,1,1,1,1,"hist",31,0.1428854,0.00203031963985972,0.1693884,0.0016519499508166,47
"3712",12,0.1,0.5,1,1,1,1,"hist",32,0.1419998,0.00195874545564161,0.1688154,0.00141744285246202,47
"3713",12,0.1,0.5,1,1,1,1,"hist",33,0.140529,0.00219727713318212,0.1677666,0.00156255605979518,47
"3714",12,0.1,0.5,1,1,1,1,"hist",34,0.1384636,0.00337903836024397,0.1663652,0.0020794985357052,47
"3715",12,0.1,0.5,1,1,1,1,"hist",35,0.1374022,0.00317671373592237,0.1657008,0.00185538259127216,47
"3716",12,0.1,0.5,1,1,1,1,"hist",36,0.136345,0.00309759442148259,0.165059,0.00213754279489265,47
"3717",12,0.1,0.5,1,1,1,1,"hist",37,0.1347484,0.00307790640533498,0.164117,0.00212364950027006,47
"3718",12,0.1,0.5,1,1,1,1,"hist",38,0.1336948,0.00289490803998996,0.163424,0.00193986545925295,47
"3719",12,0.1,0.5,1,1,1,1,"hist",39,0.1325732,0.00257150581566489,0.1627382,0.00211340591463114,47
"3720",12,0.1,0.5,1,1,1,1,"hist",40,0.130859,0.00260914353763857,0.1617998,0.00190678172846343,47
"3721",12,0.1,0.5,1,1,1,1,"hist",41,0.129411,0.00276035331071953,0.1611152,0.00187039016250467,47
"3722",12,0.1,0.5,1,1,1,1,"hist",42,0.127999,0.00209701416304208,0.1601972,0.00197242524826627,47
"3723",12,0.1,0.5,1,1,1,1,"hist",43,0.1264138,0.00236456502553917,0.1593456,0.00228192879818803,47
"3724",12,0.1,0.5,1,1,1,1,"hist",44,0.1252078,0.00246621583808035,0.158706,0.00230370788078662,47
"3725",12,0.1,0.5,1,1,1,1,"hist",45,0.1242222,0.00269673116198074,0.1579946,0.00248549694025036,47
"3726",12,0.1,0.5,1,1,1,1,"hist",46,0.1233686,0.00234159104883776,0.1575194,0.00244919060916031,47
"3727",12,0.1,0.5,1,1,1,1,"hist",47,0.1224108,0.00219672751154991,0.1569944,0.00234810890718387,47
"3728",12,0.1,0.5,1,1,1,1,"hist",48,0.1210944,0.00196960926074197,0.1563004,0.00279715130802748,47
"3729",12,0.1,0.5,1,1,1,1,"hist",49,0.120168,0.00184810291921221,0.1556118,0.0025424442884751,47
"3730",12,0.1,0.5,1,1,1,1,"hist",50,0.118981,0.00119487020215533,0.15531,0.00235478381173319,47
"3731",12,0.1,0.5,1,1,1,1,"hist",51,0.1176618,0.00130968170178917,0.154545,0.00206788413602075,47
"3732",12,0.1,0.5,1,1,1,1,"hist",52,0.1164312,0.00101459753597188,0.1540546,0.00236084947423575,47
"3733",12,0.1,0.5,1,1,1,1,"hist",53,0.1154352,0.00107266759063579,0.1535324,0.00232320594007393,47
"3734",12,0.1,0.5,1,1,1,1,"hist",54,0.1145994,0.00120514573392525,0.1530328,0.00238495160537936,47
"3735",12,0.1,0.5,1,1,1,1,"hist",55,0.1135442,0.00105250318764324,0.1525708,0.00249112909340214,47
"3736",12,0.1,0.5,1,1,1,1,"hist",56,0.1127394,0.00131206045592371,0.1520632,0.00264944012198729,47
"3737",12,0.1,0.5,1,1,1,1,"hist",57,0.1119684,0.00121520888739385,0.1517652,0.00275210489625702,47
"3738",12,0.1,0.5,1,1,1,1,"hist",58,0.1112088,0.00123279737183413,0.1514712,0.00274827155863438,47
"3739",12,0.1,0.5,1,1,1,1,"hist",59,0.1105256,0.0013917190233669,0.1511958,0.00296820386092362,47
"3740",12,0.1,0.5,1,1,1,1,"hist",60,0.1099208,0.00150202468688106,0.1508434,0.00302177117598302,47
"3741",12,0.1,0.5,1,1,1,1,"hist",61,0.1094902,0.00173357796478869,0.1507854,0.00305232453058251,47
"3742",12,0.1,0.5,1,1,1,1,"hist",62,0.1086956,0.00202624249289151,0.1504396,0.00313906607767298,47
"3743",12,0.1,0.5,1,1,1,1,"hist",63,0.1079242,0.00201608664496383,0.1502172,0.00311029885380809,47
"3744",12,0.1,0.5,1,1,1,1,"hist",64,0.1069428,0.00161115578390168,0.1497716,0.00295532303479581,47
"3745",12,0.1,0.5,1,1,1,1,"hist",65,0.106162,0.00166215137698096,0.1494762,0.00284867431623881,47
"3746",12,0.1,0.5,1,1,1,1,"hist",66,0.1048694,0.00163809115741449,0.1486834,0.00266233901673013,47
"3747",12,0.1,0.5,1,1,1,1,"hist",67,0.1039142,0.00192357567046368,0.14839,0.00267027354403974,47
"3748",12,0.1,0.5,1,1,1,1,"hist",68,0.103469,0.00193770730503822,0.1482428,0.00266857830314143,47
"3749",12,0.1,0.5,1,1,1,1,"hist",69,0.10305,0.00185038925634577,0.1480644,0.0025975410372117,47
"3750",12,0.1,0.5,1,1,1,1,"hist",70,0.1025736,0.00185446969239169,0.1478866,0.0026826529108318,47
"3751",12,0.1,0.5,1,1,1,1,"hist",71,0.10206,0.00191095766567449,0.1477508,0.00267614763419269,47
"3752",12,0.1,0.5,1,1,1,1,"hist",72,0.1015376,0.00193435949089133,0.1475584,0.0028173676792346,47
"3753",12,0.1,0.5,1,1,1,1,"hist",73,0.100643,0.00211143193117863,0.147307,0.00251296247484868,47
"3754",12,0.1,0.5,1,1,1,1,"hist",74,0.1001338,0.00224252004673337,0.147084,0.00231494345503284,47
"3755",12,0.1,0.5,1,1,1,1,"hist",75,0.0998496,0.00213040940666342,0.1469788,0.00233788112614839,47
"3756",12,0.1,0.5,1,1,1,1,"hist",76,0.0993858,0.00222951029600735,0.1468568,0.00215743008229566,47
"3757",12,0.1,0.5,1,1,1,1,"hist",77,0.0991306,0.00215468258451249,0.1467108,0.00204124181810961,47
"3758",12,0.1,0.5,1,1,1,1,"hist",78,0.0986174,0.00220892839177689,0.1464514,0.00197894048419804,47
"3759",12,0.1,0.5,1,1,1,1,"hist",79,0.0979982,0.00199957959581493,0.1461076,0.00193261549201946,47
"3760",12,0.1,0.5,1,1,1,1,"hist",80,0.0974772,0.00206897572726208,0.1460296,0.00188002048924932,47
"3761",12,0.2,0.5,1,1,1,1,"hist",1,0.3324886,0.00639470657966269,0.3345774,0.00590898023689185,48
"3762",12,0.2,0.5,1,1,1,1,"hist",2,0.2573862,0.0042077434047233,0.2617636,0.00380059703730836,48
"3763",12,0.2,0.5,1,1,1,1,"hist",3,0.2324888,0.00225691784520505,0.2388558,0.00210716761554393,48
"3764",12,0.2,0.5,1,1,1,1,"hist",4,0.2214122,0.00169504104964999,0.2289208,0.00236753394062205,48
"3765",12,0.2,0.5,1,1,1,1,"hist",5,0.2139578,0.00215668221117608,0.2222248,0.00285179279752097,48
"3766",12,0.2,0.5,1,1,1,1,"hist",6,0.2057776,0.00277699222901261,0.2150428,0.00172000737207767,48
"3767",12,0.2,0.5,1,1,1,1,"hist",7,0.2007208,0.00217022638450367,0.2108418,0.000756462927052947,48
"3768",12,0.2,0.5,1,1,1,1,"hist",8,0.1970972,0.00277812335219412,0.2078006,0.00130712089724093,48
"3769",12,0.2,0.5,1,1,1,1,"hist",9,0.1923436,0.00345157208239848,0.2038778,0.00221274078011942,48
"3770",12,0.2,0.5,1,1,1,1,"hist",10,0.1894216,0.00376214314453895,0.2012708,0.00244335256563607,48
"3771",12,0.2,0.5,1,1,1,1,"hist",11,0.1859102,0.00427174275442673,0.1986946,0.002755335377045,48
"3772",12,0.2,0.5,1,1,1,1,"hist",12,0.1829434,0.00276625346633336,0.1963154,0.00153881208729232,48
"3773",12,0.2,0.5,1,1,1,1,"hist",13,0.1798628,0.00136210431318646,0.1937192,0.000604709318600162,48
"3774",12,0.2,0.5,1,1,1,1,"hist",14,0.1776836,0.00219807630440878,0.1923046,0.00140609311213739,48
"3775",12,0.2,0.5,1,1,1,1,"hist",15,0.175148,0.00198634770370178,0.1904106,0.00120389345043166,48
"3776",12,0.2,0.5,1,1,1,1,"hist",16,0.1726522,0.00287971862514381,0.1885342,0.00202440365540114,48
"3777",12,0.2,0.5,1,1,1,1,"hist",17,0.169732,0.00239747734087346,0.1862198,0.00156224318209639,48
"3778",12,0.2,0.5,1,1,1,1,"hist",18,0.1685856,0.00249712471454616,0.185355,0.00166633406014638,48
"3779",12,0.2,0.5,1,1,1,1,"hist",19,0.1667002,0.00172815513192691,0.1840454,0.000990190203952196,48
"3780",12,0.2,0.5,1,1,1,1,"hist",20,0.1634114,0.00252697183205474,0.181353,0.00227604595735769,48
"3781",12,0.2,0.5,1,1,1,1,"hist",21,0.1612916,0.00248824328392554,0.1800256,0.0018130827449392,48
"3782",12,0.2,0.5,1,1,1,1,"hist",22,0.1587532,0.00270081309238495,0.1780422,0.00216686837625264,48
"3783",12,0.2,0.5,1,1,1,1,"hist",23,0.156575,0.00321094584195981,0.1764878,0.00239249906165105,48
"3784",12,0.2,0.5,1,1,1,1,"hist",24,0.1541082,0.00308185842633962,0.1748166,0.00225094030129694,48
"3785",12,0.2,0.5,1,1,1,1,"hist",25,0.1513964,0.00295758405459629,0.1730284,0.0020363538592294,48
"3786",12,0.2,0.5,1,1,1,1,"hist",26,0.1490476,0.00295457324160377,0.171603,0.00175689954180556,48
"3787",12,0.2,0.5,1,1,1,1,"hist",27,0.1475702,0.00249590459753653,0.1707052,0.00144584873344237,48
"3788",12,0.2,0.5,1,1,1,1,"hist",28,0.1454632,0.00206840676850638,0.1691584,0.00106202289994315,48
"3789",12,0.2,0.5,1,1,1,1,"hist",29,0.144074,0.00162309790216152,0.1683766,0.000661029076520921,48
"3790",12,0.2,0.5,1,1,1,1,"hist",30,0.1425896,0.00166058262064795,0.1674436,0.000759569772967006,48
"3791",12,0.2,0.5,1,1,1,1,"hist",31,0.141137,0.00186071394899945,0.1664848,0.000899086959089135,48
"3792",12,0.2,0.5,1,1,1,1,"hist",32,0.139652,0.00125996190418552,0.165952,0.000837975417303046,48
"3793",12,0.2,0.5,1,1,1,1,"hist",33,0.1385668,0.000887948512021647,0.165361,0.000784819214850676,48
"3794",12,0.2,0.5,1,1,1,1,"hist",34,0.136994,0.0011692060554061,0.1643348,0.00115469500735101,48
"3795",12,0.2,0.5,1,1,1,1,"hist",35,0.1351748,0.00118559173411264,0.1633158,0.00119138531130613,48
"3796",12,0.2,0.5,1,1,1,1,"hist",36,0.1332544,0.000961709228405089,0.1623758,0.000985515377861447,48
"3797",12,0.2,0.5,1,1,1,1,"hist",37,0.1318502,0.000779113188181631,0.1614844,0.000825620397033488,48
"3798",12,0.2,0.5,1,1,1,1,"hist",38,0.13115,0.000759388174781556,0.1610482,0.000804769631635909,48
"3799",12,0.2,0.5,1,1,1,1,"hist",39,0.1302954,0.000630411167414461,0.1605212,0.000604848873683904,48
"3800",12,0.2,0.5,1,1,1,1,"hist",40,0.1288178,0.00157954720093995,0.159847,0.00122466762838008,48
"3801",12,0.2,0.5,1,1,1,1,"hist",41,0.1274622,0.00147563740803843,0.159021,0.00111319540063774,48
"3802",12,0.2,0.5,1,1,1,1,"hist",42,0.1266292,0.00136320745303187,0.1587826,0.00125645319849394,48
"3803",12,0.2,0.5,1,1,1,1,"hist",43,0.1257546,0.00120437578853089,0.158371,0.00130323720020397,48
