"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","tree_method","alpha","lamda","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std","model"
"9593",12,0.8,1,1,1,5,1,"hist",0.1,1,73,0.101099,0.00149636613166679,0.145855,0.000769304101123538,120
"9594",12,0.8,1,1,1,5,1,"hist",0.1,1,74,0.1009544,0.00144960513244125,0.1457648,0.000729736226319297,120
"9595",12,0.8,1,1,1,5,1,"hist",0.1,1,75,0.1007682,0.0015055544360803,0.145624,0.000801462413341918,120
"9596",12,0.8,1,1,1,5,1,"hist",0.1,1,76,0.100571,0.00159764701983917,0.1454962,0.000848891135539309,120
"9597",12,0.8,1,1,1,5,1,"hist",0.1,1,77,0.1002812,0.00174492021594119,0.1454738,0.000921636674618646,120
"9598",12,0.8,1,1,1,5,1,"hist",0.1,1,78,0.1001822,0.00173862398465021,0.1453836,0.000948138724028719,120
"9599",12,0.8,1,1,1,5,1,"hist",0.1,1,79,0.0999732,0.00181830309904599,0.1452632,0.000991041956727712,120
"9600",12,0.8,1,1,1,5,1,"hist",0.1,1,80,0.0997392,0.00191945121323742,0.1451544,0.00103644480798532,120
"9601",12,0.2,1,1,1,4,1,"hist",0.5,1,1,0.250449,0.00054423671321207,0.254505,0.00091153738266617,121
"9602",12,0.2,1,1,1,4,1,"hist",0.5,1,2,0.2233106,0.000739636018594578,0.2299776,0.00107181334195481,121
"9603",12,0.2,1,1,1,4,1,"hist",0.5,1,3,0.2145874,0.00127489083454215,0.2223558,0.000625623337159809,121
"9604",12,0.2,1,1,1,4,1,"hist",0.5,1,4,0.2087266,0.000389707890604355,0.2174698,0.00112176546568001,121
"9605",12,0.2,1,1,1,4,1,"hist",0.5,1,5,0.201928,0.00160657772921398,0.2118092,0.00168995803498157,121
"9606",12,0.2,1,1,1,4,1,"hist",0.5,1,6,0.1974258,0.00219519797740267,0.2080102,0.00201675456117149,121
"9607",12,0.2,1,1,1,4,1,"hist",0.5,1,7,0.1928474,0.00172133780531088,0.204261,0.00211175405764928,121
"9608",12,0.2,1,1,1,4,1,"hist",0.5,1,8,0.188583,0.00136777995306149,0.2010572,0.00170312963687496,121
"9609",12,0.2,1,1,1,4,1,"hist",0.5,1,9,0.1834052,0.00227458448073648,0.1965216,0.00157809006080192,121
"9610",12,0.2,1,1,1,4,1,"hist",0.5,1,10,0.1796586,0.00254030176160219,0.193538,0.00137991550466012,121
"9611",12,0.2,1,1,1,4,1,"hist",0.5,1,11,0.1757018,0.00336946924010364,0.1905314,0.00174131015043295,121
"9612",12,0.2,1,1,1,4,1,"hist",0.5,1,12,0.1723412,0.004338437571292,0.1884106,0.002145424396243,121
"9613",12,0.2,1,1,1,4,1,"hist",0.5,1,13,0.1692976,0.00415584429929701,0.1858768,0.00196281241080142,121
"9614",12,0.2,1,1,1,4,1,"hist",0.5,1,14,0.1647658,0.00322080768752241,0.182658,0.00140414486431975,121
"9615",12,0.2,1,1,1,4,1,"hist",0.5,1,15,0.1607702,0.00319785099089966,0.179762,0.00147672312909331,121
"9616",12,0.2,1,1,1,4,1,"hist",0.5,1,16,0.1579586,0.00262436686459773,0.178039,0.00127471690974882,121
"9617",12,0.2,1,1,1,4,1,"hist",0.5,1,17,0.1552758,0.00209221388964033,0.1759264,0.000984583688669769,121
"9618",12,0.2,1,1,1,4,1,"hist",0.5,1,18,0.153394,0.00164715658029167,0.1745842,0.00084715934746869,121
"9619",12,0.2,1,1,1,4,1,"hist",0.5,1,19,0.1512962,0.00179865354084783,0.1730502,0.00121777344362383,121
"9620",12,0.2,1,1,1,4,1,"hist",0.5,1,20,0.1495972,0.00153743414818212,0.1720584,0.00133606895031762,121
"9621",12,0.2,1,1,1,4,1,"hist",0.5,1,21,0.1469982,0.00091448682877287,0.1704988,0.000994315724505417,121
"9622",12,0.2,1,1,1,4,1,"hist",0.5,1,22,0.1443872,0.00157039681609469,0.168661,0.00162959590082939,121
"9623",12,0.2,1,1,1,4,1,"hist",0.5,1,23,0.140866,0.0016855214030092,0.1662582,0.00152659233589017,121
"9624",12,0.2,1,1,1,4,1,"hist",0.5,1,24,0.1379414,0.00268404892652953,0.1644094,0.00213949878242485,121
"9625",12,0.2,1,1,1,4,1,"hist",0.5,1,25,0.1353904,0.00300604834292468,0.1629818,0.00261063842000343,121
"9626",12,0.2,1,1,1,4,1,"hist",0.5,1,26,0.1334436,0.00290363087185774,0.1617884,0.00249923513099502,121
"9627",12,0.2,1,1,1,4,1,"hist",0.5,1,27,0.1317866,0.00219498962184302,0.160613,0.00198382358086589,121
"9628",12,0.2,1,1,1,4,1,"hist",0.5,1,28,0.1295932,0.00171561084165392,0.1591288,0.00153423354154558,121
"9629",12,0.2,1,1,1,4,1,"hist",0.5,1,29,0.128218,0.00207796400353773,0.1582806,0.00198204405602009,121
"9630",12,0.2,1,1,1,4,1,"hist",0.5,1,30,0.1263714,0.00209925687804005,0.1575844,0.00204030787872751,121
"9631",12,0.2,1,1,1,4,1,"hist",0.5,1,31,0.1248744,0.00189959833649179,0.1570022,0.00197500505315715,121
"9632",12,0.2,1,1,1,4,1,"hist",0.5,1,32,0.1230114,0.00177067508030082,0.1557146,0.00193772966122707,121
"9633",12,0.2,1,1,1,4,1,"hist",0.5,1,33,0.1217134,0.00198869510986502,0.1549576,0.00192391981121829,121
"9634",12,0.2,1,1,1,4,1,"hist",0.5,1,34,0.1207046,0.00188414475027813,0.1547746,0.00202592404595997,121
"9635",12,0.2,1,1,1,4,1,"hist",0.5,1,35,0.120051,0.00179434244223295,0.1542844,0.00187375885321604,121
"9636",12,0.2,1,1,1,4,1,"hist",0.5,1,36,0.1187772,0.00174565923364237,0.1535316,0.0020907735984558,121
"9637",12,0.2,1,1,1,4,1,"hist",0.5,1,37,0.1177712,0.00187734476322308,0.1530388,0.00198587254374454,121
"9638",12,0.2,1,1,1,4,1,"hist",0.5,1,38,0.1165774,0.00167461250443239,0.1524644,0.00192986720786698,121
"9639",12,0.2,1,1,1,4,1,"hist",0.5,1,39,0.1159358,0.00166635499219061,0.1520754,0.00175896465001502,121
"9640",12,0.2,1,1,1,4,1,"hist",0.5,1,40,0.1149028,0.00131989293505229,0.1515318,0.00152532519811492,121
"9641",12,0.2,1,1,1,4,1,"hist",0.5,1,41,0.1134,0.00164093656184511,0.1506682,0.00150883417246622,121
"9642",12,0.2,1,1,1,4,1,"hist",0.5,1,42,0.1125724,0.00139096205555687,0.150406,0.0014412321117704,121
"9643",12,0.2,1,1,1,4,1,"hist",0.5,1,43,0.111661,0.00142190731062226,0.1501444,0.00132626084915585,121
"9644",12,0.2,1,1,1,4,1,"hist",0.5,1,44,0.110605,0.00152318902307038,0.1493626,0.00153968472097445,121
"9645",12,0.2,1,1,1,4,1,"hist",0.5,1,45,0.1093488,0.00125226888486542,0.1488608,0.00149397756342067,121
"9646",12,0.2,1,1,1,4,1,"hist",0.5,1,46,0.1083446,0.000932794639778765,0.1484208,0.00143808141633347,121
"9647",12,0.2,1,1,1,4,1,"hist",0.5,1,47,0.1077806,0.00113013956660156,0.148103,0.00130631634759765,121
"9648",12,0.2,1,1,1,4,1,"hist",0.5,1,48,0.1071094,0.001179497960999,0.147912,0.00148197071496221,121
"9649",12,0.2,1,1,1,4,1,"hist",0.5,1,49,0.1059942,0.00116583487681607,0.147453,0.00171345335506957,121
"9650",12,0.2,1,1,1,4,1,"hist",0.5,1,50,0.1054036,0.00115080173792058,0.147203,0.00175693039133622,121
"9651",12,0.2,1,1,1,4,1,"hist",0.5,1,51,0.1047284,0.00119100606211769,0.1468934,0.0018308786524502,121
"9652",12,0.2,1,1,1,4,1,"hist",0.5,1,52,0.104006,0.00113741672222661,0.1466514,0.00183009164797942,121
"9653",12,0.2,1,1,1,4,1,"hist",0.5,1,53,0.1032242,0.00101217456992318,0.1463128,0.00171958453121628,121
"9654",12,0.2,1,1,1,4,1,"hist",0.5,1,54,0.1026042,0.000724854302600164,0.1460022,0.00157028932365991,121
"9655",12,0.2,1,1,1,4,1,"hist",0.5,1,55,0.1018398,0.00108815759888045,0.1458,0.00184586890108776,121
"9656",12,0.2,1,1,1,4,1,"hist",0.5,1,56,0.1011234,0.00127533283498773,0.1455544,0.00192776851307359,121
"9657",12,0.2,1,1,1,4,1,"hist",0.5,1,57,0.1006552,0.00135520174143873,0.145385,0.00199240226862037,121
"9658",12,0.2,1,1,1,4,1,"hist",0.5,1,58,0.0999766,0.00116088666113524,0.1452476,0.00204063290182269,121
"9659",12,0.2,1,1,1,4,1,"hist",0.5,1,59,0.099337,0.000949581381452206,0.1449678,0.00206869643978927,121
"9660",12,0.2,1,1,1,4,1,"hist",0.5,1,60,0.0987044,0.000740948743166757,0.14472,0.00205196179301533,121
"9661",12,0.2,1,1,1,4,1,"hist",0.5,1,61,0.0977492,0.000882850021238955,0.1445656,0.0020343256966385,121
"9662",12,0.2,1,1,1,4,1,"hist",0.5,1,62,0.0972346,0.000786660435002664,0.1444214,0.00206625822200338,121
"9663",12,0.2,1,1,1,4,1,"hist",0.5,1,63,0.0965948,0.000743663203337907,0.1442218,0.00191535128892767,121
"9664",12,0.2,1,1,1,4,1,"hist",0.5,1,64,0.0961782,0.000809734870188138,0.1441,0.00195976151610361,121
"9665",12,0.2,1,1,1,4,1,"hist",0.5,1,65,0.0958316,0.000852377756630571,0.143946,0.00207936442212654,121
"9666",12,0.2,1,1,1,4,1,"hist",0.5,1,66,0.0955194,0.000981883007287707,0.1438082,0.00207405683625192,121
"9667",12,0.2,1,1,1,4,1,"hist",0.5,1,67,0.0950746,0.00101549487443389,0.1436246,0.00200897034323629,121
"9668",12,0.2,1,1,1,4,1,"hist",0.5,1,68,0.0945374,0.000988655369681085,0.1434468,0.00199497472665601,121
"9669",12,0.2,1,1,1,4,1,"hist",0.5,1,69,0.0941752,0.00110946444737957,0.1433668,0.00197515735069529,121
"9670",12,0.2,1,1,1,4,1,"hist",0.5,1,70,0.093605,0.000813572123414811,0.14322,0.00193467278887033,121
"9671",12,0.2,1,1,1,4,1,"hist",0.5,1,71,0.0931314,0.000797836725150978,0.143034,0.0020208987109704,121
"9672",12,0.2,1,1,1,4,1,"hist",0.5,1,72,0.09287,0.000800387905954283,0.1429952,0.00199910694061015,121
"9673",12,0.2,1,1,1,4,1,"hist",0.5,1,73,0.0925,0.000657605352776659,0.1428612,0.00197835582239404,121
"9674",12,0.2,1,1,1,4,1,"hist",0.5,1,74,0.0919866,0.000613942863791086,0.142765,0.00196247323548581,121
"9675",12,0.2,1,1,1,4,1,"hist",0.5,1,75,0.091613,0.000834115579520995,0.1426302,0.00196081497342202,121
"9676",12,0.2,1,1,1,4,1,"hist",0.5,1,76,0.0912522,0.000793653425621236,0.142556,0.00195872182813238,121
"9677",12,0.2,1,1,1,4,1,"hist",0.5,1,77,0.0909604,0.000687299818128541,0.1425264,0.00202508583521779,121
"9678",12,0.2,1,1,1,4,1,"hist",0.5,1,78,0.0906524,0.000703537234266966,0.1424602,0.00197885496183955,121
"9679",12,0.2,1,1,1,4,1,"hist",0.5,1,79,0.0901644,0.000825054325483714,0.1424196,0.00185819854697932,121
"9680",12,0.2,1,1,1,4,1,"hist",0.5,1,80,0.0897288,0.000913384782005823,0.1422026,0.00192691988416827,121
"9681",12,0.5,1,1,1,4,1,"hist",0.5,1,1,0.2506358,0.000410748779690339,0.254951,0.00133930952360031,122
"9682",12,0.5,1,1,1,4,1,"hist",0.5,1,2,0.2234868,0.000521292393951379,0.2303902,0.00152066188220475,122
"9683",12,0.5,1,1,1,4,1,"hist",0.5,1,3,0.2133682,0.000605115988874226,0.221532,0.00143971052645934,122
"9684",12,0.5,1,1,1,4,1,"hist",0.5,1,4,0.2073302,0.00231415473985746,0.2163946,0.00350756853675039,122
"9685",12,0.5,1,1,1,4,1,"hist",0.5,1,5,0.201026,0.00299047541370852,0.2111766,0.00372587753958681,122
"9686",12,0.5,1,1,1,4,1,"hist",0.5,1,6,0.1968398,0.00321867515602222,0.2078378,0.00287351028534994,122
"9687",12,0.5,1,1,1,4,1,"hist",0.5,1,7,0.1930728,0.00281526200556987,0.2046646,0.00246045618534364,122
"9688",12,0.5,1,1,1,4,1,"hist",0.5,1,8,0.1886508,0.00245024173501237,0.2009154,0.00186508815877503,122
"9689",12,0.5,1,1,1,4,1,"hist",0.5,1,9,0.1851964,0.00316391704063099,0.1981464,0.00191865354871523,122
"9690",12,0.5,1,1,1,4,1,"hist",0.5,1,10,0.181283,0.00315291255825434,0.1950136,0.00133536850344461,122
"9691",12,0.5,1,1,1,4,1,"hist",0.5,1,11,0.177265,0.00410695522254564,0.1922702,0.00234459304784389,122
"9692",12,0.5,1,1,1,4,1,"hist",0.5,1,12,0.1740004,0.00392446279635813,0.1898242,0.00291134150521677,122
"9693",12,0.5,1,1,1,4,1,"hist",0.5,1,13,0.1707408,0.00551999182608091,0.1872874,0.00422180191861283,122
"9694",12,0.5,1,1,1,4,1,"hist",0.5,1,14,0.1670768,0.004996998355013,0.184671,0.00391680420751363,122
"9695",12,0.5,1,1,1,4,1,"hist",0.5,1,15,0.1622188,0.00322053376942377,0.1810476,0.00254705748659106,122
"9696",12,0.5,1,1,1,4,1,"hist",0.5,1,16,0.1584036,0.00304303194856686,0.1782212,0.00287516590130113,122
"9697",12,0.5,1,1,1,4,1,"hist",0.5,1,17,0.1556948,0.00353513198622147,0.1764906,0.00316672225495102,122
"9698",12,0.5,1,1,1,4,1,"hist",0.5,1,18,0.1531744,0.00292923229533043,0.17471,0.00379209361698793,122
"9699",12,0.5,1,1,1,4,1,"hist",0.5,1,19,0.1506288,0.00273533993499912,0.1732186,0.00378716805014008,122
"9700",12,0.5,1,1,1,4,1,"hist",0.5,1,20,0.1492076,0.00228847972243647,0.1723618,0.00358302466639511,122
"9701",12,0.5,1,1,1,4,1,"hist",0.5,1,21,0.1469068,0.00166898932291379,0.1705558,0.00327709343168584,122
"9702",12,0.5,1,1,1,4,1,"hist",0.5,1,22,0.1431916,0.00257345810923737,0.168549,0.00393421229727115,122
"9703",12,0.5,1,1,1,4,1,"hist",0.5,1,23,0.1411874,0.00310865807704969,0.167111,0.00424342639856014,122
"9704",12,0.5,1,1,1,4,1,"hist",0.5,1,24,0.1398646,0.00292318487954475,0.1663048,0.00396823146502296,122
"9705",12,0.5,1,1,1,4,1,"hist",0.5,1,25,0.1373128,0.00275856915084558,0.1649174,0.00348563111071767,122
"9706",12,0.5,1,1,1,4,1,"hist",0.5,1,26,0.1352606,0.00162744125546772,0.163464,0.00243558239441813,122
"9707",12,0.5,1,1,1,4,1,"hist",0.5,1,27,0.1337348,0.00149233888912556,0.162296,0.00241327371012962,122
"9708",12,0.5,1,1,1,4,1,"hist",0.5,1,28,0.1321708,0.00169630839177303,0.1612484,0.00260594686054729,122
"9709",12,0.5,1,1,1,4,1,"hist",0.5,1,29,0.1309858,0.00172908003285159,0.1605984,0.00250335475712085,122
"9710",12,0.5,1,1,1,4,1,"hist",0.5,1,30,0.1288958,0.00151626889435829,0.159649,0.00267524899775787,122
"9711",12,0.5,1,1,1,4,1,"hist",0.5,1,31,0.1275346,0.00147773375139028,0.1588356,0.00277934392258309,122
"9712",12,0.5,1,1,1,4,1,"hist",0.5,1,32,0.1259596,0.00189065476488979,0.1580904,0.00260649600805322,122
"9713",12,0.5,1,1,1,4,1,"hist",0.5,1,33,0.1244696,0.00183383997120771,0.157177,0.00261123059111921,122
"9714",12,0.5,1,1,1,4,1,"hist",0.5,1,34,0.1231232,0.00216489070393826,0.1562528,0.00277893119022416,122
"9715",12,0.5,1,1,1,4,1,"hist",0.5,1,35,0.121774,0.00247194757225932,0.1555324,0.00262253202840366,122
"9716",12,0.5,1,1,1,4,1,"hist",0.5,1,36,0.1203694,0.00192724275585597,0.154797,0.00227035142654222,122
"9717",12,0.5,1,1,1,4,1,"hist",0.5,1,37,0.119294,0.00162699539028239,0.1540232,0.00182223833786975,122
"9718",12,0.5,1,1,1,4,1,"hist",0.5,1,38,0.118244,0.00167326076867876,0.1535432,0.00178916398354192,122
"9719",12,0.5,1,1,1,4,1,"hist",0.5,1,39,0.1175508,0.00166161564749535,0.1531346,0.00180492665778849,122
"9720",12,0.5,1,1,1,4,1,"hist",0.5,1,40,0.1167926,0.00131875465496763,0.1528856,0.0018089727029446,122
"9721",12,0.5,1,1,1,4,1,"hist",0.5,1,41,0.1157756,0.0014044555671146,0.1522104,0.0020053731423359,122
"9722",12,0.5,1,1,1,4,1,"hist",0.5,1,42,0.1147012,0.00128979911614116,0.151543,0.00162929555329814,122
"9723",12,0.5,1,1,1,4,1,"hist",0.5,1,43,0.1138212,0.00109856295222529,0.151245,0.00159737747574141,122
"9724",12,0.5,1,1,1,4,1,"hist",0.5,1,44,0.1129992,0.00106990754740857,0.1509604,0.00161501066250409,122
"9725",12,0.5,1,1,1,4,1,"hist",0.5,1,45,0.112565,0.00112405925110789,0.1506692,0.0017699054664005,122
"9726",12,0.5,1,1,1,4,1,"hist",0.5,1,46,0.111592,0.00139520937496865,0.1502628,0.00177222926282146,122
"9727",12,0.5,1,1,1,4,1,"hist",0.5,1,47,0.1106864,0.00124956097890353,0.1497792,0.00173309277304948,122
"9728",12,0.5,1,1,1,4,1,"hist",0.5,1,48,0.1100744,0.00118557270548876,0.1495922,0.00179692374907765,122
"9729",12,0.5,1,1,1,4,1,"hist",0.5,1,49,0.1093636,0.00124315720647063,0.1491998,0.00172393948849579,122
"9730",12,0.5,1,1,1,4,1,"hist",0.5,1,50,0.1085266,0.00119147146000264,0.1488622,0.00170136820235872,122
"9731",12,0.5,1,1,1,4,1,"hist",0.5,1,51,0.1079458,0.00144689797843574,0.148802,0.0015500561280172,122
"9732",12,0.5,1,1,1,4,1,"hist",0.5,1,52,0.1071062,0.00140098285499898,0.1485218,0.00158325176772244,122
"9733",12,0.5,1,1,1,4,1,"hist",0.5,1,53,0.1063136,0.00109075526127607,0.148444,0.00148353537200986,122
"9734",12,0.5,1,1,1,4,1,"hist",0.5,1,54,0.1056302,0.00132019019841783,0.1480112,0.00127736124882455,122
"9735",12,0.5,1,1,1,4,1,"hist",0.5,1,55,0.10512,0.0013425329791109,0.1478386,0.00132258180843472,122
"9736",12,0.5,1,1,1,4,1,"hist",0.5,1,56,0.1045654,0.00125801917314414,0.147547,0.00159745071911436,122
"9737",12,0.5,1,1,1,4,1,"hist",0.5,1,57,0.1042982,0.00113042476972141,0.1474452,0.00151497345191335,122
"9738",12,0.5,1,1,1,4,1,"hist",0.5,1,58,0.1038032,0.00128520619357395,0.1472946,0.00150441145967566,122
"9739",12,0.5,1,1,1,4,1,"hist",0.5,1,59,0.1032032,0.00132928513118896,0.1469864,0.00146791343069049,122
"9740",12,0.5,1,1,1,4,1,"hist",0.5,1,60,0.1024364,0.00145994432770623,0.1466224,0.00159468700377328,122
"9741",12,0.5,1,1,1,4,1,"hist",0.5,1,61,0.1019006,0.00133149518962597,0.1463934,0.00160213802151912,122
"9742",12,0.5,1,1,1,4,1,"hist",0.5,1,62,0.1014274,0.00104335873025534,0.1463034,0.00154868984628988,122
"9743",12,0.5,1,1,1,4,1,"hist",0.5,1,63,0.1010638,0.0010010117681625,0.146123,0.0015242533910088,122
"9744",12,0.5,1,1,1,4,1,"hist",0.5,1,64,0.1007074,0.000886239155081317,0.1460092,0.00160848393215449,122
"9745",12,0.5,1,1,1,4,1,"hist",0.5,1,65,0.1003578,0.000931900295096365,0.1460238,0.00152530474332035,122
"9746",12,0.5,1,1,1,4,1,"hist",0.5,1,66,0.0998334,0.000780098609151947,0.1458326,0.00153753732962727,122
"9747",12,0.5,1,1,1,4,1,"hist",0.5,1,67,0.0992752,0.00089670093119153,0.145709,0.00166876337447673,122
"9748",12,0.5,1,1,1,4,1,"hist",0.5,1,68,0.098871,0.00104381914142207,0.1455756,0.00161194188480905,122
"9749",12,0.5,1,1,1,4,1,"hist",0.5,1,69,0.0985154,0.00099238069308153,0.1453784,0.00156990873620119,122
"9750",12,0.5,1,1,1,4,1,"hist",0.5,1,70,0.0981246,0.00101863410506504,0.1452074,0.00150486246547705,122
"9751",12,0.5,1,1,1,4,1,"hist",0.5,1,71,0.0978488,0.000874373238382733,0.1450684,0.00149808779449108,122
"9752",12,0.5,1,1,1,4,1,"hist",0.5,1,72,0.0976282,0.000784202371841255,0.1449244,0.00155681027745681,122
"9753",12,0.5,1,1,1,4,1,"hist",0.5,1,73,0.0972882,0.000600814580381315,0.1447498,0.00163925683161529,122
"9754",12,0.5,1,1,1,4,1,"hist",0.5,1,74,0.0970212,0.000617297464760072,0.1445854,0.00167969528188926,122
"9755",12,0.5,1,1,1,4,1,"hist",0.5,1,75,0.0967072,0.000573771522473293,0.1444734,0.00168666210012504,122
"9756",12,0.5,1,1,1,4,1,"hist",0.5,1,76,0.0963216,0.000700505132029382,0.144295,0.00175795267285522,122
"9757",12,0.5,1,1,1,4,1,"hist",0.5,1,77,0.0961596,0.000672769083713427,0.1442284,0.00176573413627266,122
"9758",12,0.5,1,1,1,4,1,"hist",0.5,1,78,0.0958502,0.000659392872270496,0.1441084,0.0017824778932713,122
"9759",12,0.5,1,1,1,4,1,"hist",0.5,1,79,0.0953958,0.000737265867919678,0.1438848,0.00168240451735054,122
"9760",12,0.5,1,1,1,4,1,"hist",0.5,1,80,0.0951808,0.000785257766597217,0.1438276,0.00168179672969033,122
"9761",12,0.8,1,1,1,4,1,"hist",0.5,1,1,0.250866,0.000592516328895687,0.2548632,0.000945305749474372,123
"9762",12,0.8,1,1,1,4,1,"hist",0.5,1,2,0.2232416,0.00130200070660533,0.229702,0.00046474423073359,123
"9763",12,0.8,1,1,1,4,1,"hist",0.5,1,3,0.2136888,0.00128868823227009,0.2210616,0.000581663339062075,123
"9764",12,0.8,1,1,1,4,1,"hist",0.5,1,4,0.2071022,0.00226436131392376,0.2156096,0.00221088241206899,123
"9765",12,0.8,1,1,1,4,1,"hist",0.5,1,5,0.199907,0.00265556193676506,0.2095382,0.00225716436264685,123
"9766",12,0.8,1,1,1,4,1,"hist",0.5,1,6,0.195375,0.00171417595363117,0.205652,0.0012699960629842,123
"9767",12,0.8,1,1,1,4,1,"hist",0.5,1,7,0.1914764,0.00189361343468038,0.2026138,0.00123744485129285,123
"9768",12,0.8,1,1,1,4,1,"hist",0.5,1,8,0.1866658,0.00326857879819349,0.1986588,0.00293765684857889,123
"9769",12,0.8,1,1,1,4,1,"hist",0.5,1,9,0.1834528,0.00269063928463231,0.1961138,0.00235077258789478,123
"9770",12,0.8,1,1,1,4,1,"hist",0.5,1,10,0.180026,0.00259744251139488,0.1933776,0.0026982657837941,123
"9771",12,0.8,1,1,1,4,1,"hist",0.5,1,11,0.1771932,0.00309375929251063,0.1911078,0.00268889801963647,123
"9772",12,0.8,1,1,1,4,1,"hist",0.5,1,12,0.1728772,0.00288744782810062,0.187737,0.00240731493577438,123
"9773",12,0.8,1,1,1,4,1,"hist",0.5,1,13,0.1693264,0.0025158350184392,0.1852542,0.00247167946141848,123
"9774",12,0.8,1,1,1,4,1,"hist",0.5,1,14,0.1656948,0.00310388829695888,0.1829932,0.00264756668660153,123
"9775",12,0.8,1,1,1,4,1,"hist",0.5,1,15,0.1620596,0.00314556974807409,0.1800334,0.00272128959135091,123
"9776",12,0.8,1,1,1,4,1,"hist",0.5,1,16,0.1585564,0.00376734148173461,0.1771438,0.00296999201345751,123
"9777",12,0.8,1,1,1,4,1,"hist",0.5,1,17,0.155779,0.00273849338140466,0.1748678,0.00212586588476369,123
"9778",12,0.8,1,1,1,4,1,"hist",0.5,1,18,0.1540792,0.00257742727540466,0.17368,0.00200512782634915,123
"9779",12,0.8,1,1,1,4,1,"hist",0.5,1,19,0.1525888,0.00324710642880722,0.1725966,0.00248622457553719,123
"9780",12,0.8,1,1,1,4,1,"hist",0.5,1,20,0.1493782,0.00210721374331215,0.1705888,0.00171913157146115,123
"9781",12,0.8,1,1,1,4,1,"hist",0.5,1,21,0.1472864,0.00137177922422155,0.1688542,0.00130189468083816,123
"9782",12,0.8,1,1,1,4,1,"hist",0.5,1,22,0.1444028,0.0013531916937379,0.167073,0.00163721483013149,123
"9783",12,0.8,1,1,1,4,1,"hist",0.5,1,23,0.1428042,0.00231370364567335,0.1660468,0.00204548100944602,123
"9784",12,0.8,1,1,1,4,1,"hist",0.5,1,24,0.1411524,0.00224580939529645,0.1647828,0.00176489358319348,123
"9785",12,0.8,1,1,1,4,1,"hist",0.5,1,25,0.1397604,0.00193205078608115,0.1639528,0.00163470699515171,123
"9786",12,0.8,1,1,1,4,1,"hist",0.5,1,26,0.137087,0.00127944253485748,0.162069,0.00174354925367802,123
"9787",12,0.8,1,1,1,4,1,"hist",0.5,1,27,0.1350736,0.00142160903204739,0.1609998,0.00194097082925048,123
"9788",12,0.8,1,1,1,4,1,"hist",0.5,1,28,0.1343486,0.00149863198951633,0.1605726,0.00212028098137909,123
"9789",12,0.8,1,1,1,4,1,"hist",0.5,1,29,0.1332418,0.00156003556369792,0.1600552,0.00199145478482272,123
"9790",12,0.8,1,1,1,4,1,"hist",0.5,1,30,0.1318068,0.0019679108109868,0.159228,0.00195753763693072,123
"9791",12,0.8,1,1,1,4,1,"hist",0.5,1,31,0.1300188,0.00132541275080418,0.1582546,0.0016589953104218,123
"9792",12,0.8,1,1,1,4,1,"hist",0.5,1,32,0.1287012,0.00116773873790412,0.1575632,0.00169790322456714,123
"9793",12,0.8,1,1,1,4,1,"hist",0.5,1,33,0.1272248,0.00124733915195465,0.1567098,0.00178901999988901,123
"9794",12,0.8,1,1,1,4,1,"hist",0.5,1,34,0.1258418,0.00103611010997741,0.1560768,0.00175002484553779,123
"9795",12,0.8,1,1,1,4,1,"hist",0.5,1,35,0.12494,0.000961454731123918,0.1556624,0.00181061896598849,123
"9796",12,0.8,1,1,1,4,1,"hist",0.5,1,36,0.1231918,0.000785745862221375,0.154645,0.00189632602682018,123
"9797",12,0.8,1,1,1,4,1,"hist",0.5,1,37,0.1219548,0.000922006377417773,0.1539442,0.00203881901109371,123
"9798",12,0.8,1,1,1,4,1,"hist",0.5,1,38,0.1205294,0.000704643342407097,0.1530876,0.00176344465181066,123
"9799",12,0.8,1,1,1,4,1,"hist",0.5,1,39,0.1197422,0.000562499919998395,0.1526208,0.00156378865579792,123
"9800",12,0.8,1,1,1,4,1,"hist",0.5,1,40,0.1191912,0.000492247254945408,0.1524032,0.00150439215632238,123
"9801",12,0.8,1,1,1,4,1,"hist",0.5,1,41,0.1182904,0.000708624188127659,0.15195,0.00166351723766167,123
"9802",12,0.8,1,1,1,4,1,"hist",0.5,1,42,0.1172702,0.000999073050382225,0.151541,0.00166792721663643,123
"9803",12,0.8,1,1,1,4,1,"hist",0.5,1,43,0.116289,0.00119831665264184,0.150986,0.00193719818294238,123
"9804",12,0.8,1,1,1,4,1,"hist",0.5,1,44,0.1151174,0.00149952107020969,0.1502762,0.00217083047703058,123
"9805",12,0.8,1,1,1,4,1,"hist",0.5,1,45,0.1140588,0.00126090608690673,0.1498424,0.00213585473288761,123
"9806",12,0.8,1,1,1,4,1,"hist",0.5,1,46,0.1134152,0.00114453298772921,0.14939,0.00200362321807244,123
"9807",12,0.8,1,1,1,4,1,"hist",0.5,1,47,0.1123588,0.00109467189605023,0.1488574,0.00185108731290637,123
"9808",12,0.8,1,1,1,4,1,"hist",0.5,1,48,0.1116576,0.00110688890138093,0.1484948,0.00178267522560803,123
"9809",12,0.8,1,1,1,4,1,"hist",0.5,1,49,0.1113006,0.00103862728637354,0.1482808,0.00174343183405559,123
"9810",12,0.8,1,1,1,4,1,"hist",0.5,1,50,0.1109396,0.00106653187481571,0.1481266,0.00170654781356997,123
