"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","tree_method","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std"
"4774",16,0,1,8,1,0,1,"hist",54,0.1129122,0.00143909824542961,0.1518482,0.00143096756077997
"4775",16,0,1,8,1,0,1,"hist",55,0.1124262,0.00137757793245999,0.1516808,0.00153517925989017
"4776",16,0,1,8,1,0,1,"hist",56,0.1120146,0.00140226411207068,0.151532,0.00138580763455781
"4777",16,0,1,8,1,0,1,"hist",57,0.1113494,0.00161903855420447,0.1513332,0.001306752830493
"4778",16,0,1,8,1,0,1,"hist",58,0.1106688,0.00156927593494619,0.1511214,0.00124921312833524
"4779",16,0,1,8,1,0,1,"hist",59,0.1100992,0.00169474439370696,0.1509106,0.0013074378914508
"4780",16,0,1,8,1,0,1,"hist",60,0.109681,0.00170929646346107,0.1507494,0.00141350834451081
"4781",16,0,1,8,1,0,1,"hist",61,0.1092708,0.00171275864032247,0.1505734,0.00132527108170394
"4782",16,0,1,8,1,0,1,"hist",62,0.1089306,0.00183242316073517,0.1504492,0.00145403031605102
"4783",16,0,1,8,1,0,1,"hist",63,0.1085162,0.00184135530520293,0.15033,0.00139672101723891
"4784",16,0,1,8,1,0,1,"hist",64,0.1080464,0.00194633733972252,0.1502112,0.00134300043186772
"4785",16,0,1,8,1,0,1,"hist",65,0.1075446,0.0017566846728988,0.1498546,0.00141823983867285
"4786",16,0,1,8,1,0,1,"hist",66,0.10716,0.00174935988292857,0.1497258,0.00139425068047412
"4787",16,0,1,8,1,0,1,"hist",67,0.1065722,0.0016468160067229,0.1495464,0.00141314622031897
"4788",16,0,1,8,1,0,1,"hist",68,0.1061938,0.00153616319445546,0.1494806,0.00140072475526178
"4789",16,0,1,8,1,0,1,"hist",69,0.105748,0.00140455601525932,0.1492574,0.00136533228189971
"4790",16,0,1,8,1,0,1,"hist",70,0.1053292,0.00126615171286895,0.149109,0.00123792099909473
"4791",16,0,1,8,1,0,1,"hist",71,0.1050322,0.00133851954038754,0.1490368,0.00127548350048227
"4792",16,0,1,8,1,0,1,"hist",72,0.104692,0.00136829485126648,0.148992,0.00122051595647107
"4793",16,0,1,8,1,0,1,"hist",73,0.104332,0.0013682235197512,0.1488506,0.0012548264581212
"4794",16,0,1,8,1,0,1,"hist",74,0.1039316,0.00139507599792974,0.1486296,0.00123090123080559
"4795",16,0,1,8,1,0,1,"hist",75,0.1036198,0.00145427128143283,0.1485792,0.00126627854755506
"4796",16,0,1,8,1,0,1,"hist",76,0.1032628,0.00145958890102681,0.1485728,0.00125959761828941
"4797",16,0,1,8,1,0,1,"hist",77,0.1028524,0.00125523186702699,0.1486208,0.00123281813743898
"4798",16,0,1,8,1,0,1,"hist",78,0.1024792,0.00124148788153502,0.1484954,0.00135992758630704
"4799",16,0,1,8,1,0,1,"hist",79,0.1022978,0.00125010213982781,0.1484564,0.0013852528433488
"4800",16,0,1,8,1,0,1,"hist",80,0.1018284,0.00121555593865519,0.1483202,0.00145530208547788
"4801",2,0,1,16,1,0,1,"hist",1,0.3191002,0.000222496202230178,0.319248,0.000907908145147388
"4802",2,0,1,16,1,0,1,"hist",2,0.2990854,0.000241235652414377,0.2992626,0.00108435263636538
"4803",2,0,1,16,1,0,1,"hist",3,0.2922662,0.000185490053614704,0.2924344,0.000907813328830669
"4804",2,0,1,16,1,0,1,"hist",4,0.2851742,0.000196256362981839,0.2853388,0.00105051042831674
"4805",2,0,1,16,1,0,1,"hist",5,0.2800644,0.000142325823392201,0.2803192,0.0011229734458091
"4806",2,0,1,16,1,0,1,"hist",6,0.2788532,0.000165948666723829,0.2790898,0.00114185277510171
"4807",2,0,1,16,1,0,1,"hist",7,0.2746324,0.000175357463505531,0.2748732,0.00117304550637105
"4808",2,0,1,16,1,0,1,"hist",8,0.2717418,0.000312082296859458,0.272014,0.00109498182633267
"4809",2,0,1,16,1,0,1,"hist",9,0.2684724,0.000388483513164554,0.2687848,0.00107964723868881
"4810",2,0,1,16,1,0,1,"hist",10,0.2670078,0.000897587745013216,0.2674012,0.00151260072722306
"4811",2,0,1,16,1,0,1,"hist",11,0.2657262,0.000876401597436069,0.2661294,0.00139746879750368
"4812",2,0,1,16,1,0,1,"hist",12,0.264505,0.000658836550295398,0.2648808,0.00126116159155398
"4813",2,0,1,16,1,0,1,"hist",13,0.2631982,0.000595543919468283,0.2635578,0.00141841508734595
"4814",2,0,1,16,1,0,1,"hist",14,0.2623458,0.000825533863624804,0.2627024,0.00127010906617948
"4815",2,0,1,16,1,0,1,"hist",15,0.2613274,0.00050741091829893,0.2617324,0.00145033259634138
"4816",2,0,1,16,1,0,1,"hist",16,0.2599528,0.000255891695871268,0.260372,0.00151212327540108
"4817",2,0,1,16,1,0,1,"hist",17,0.2590228,0.000299659406674022,0.2594256,0.00152041725852126
"4818",2,0,1,16,1,0,1,"hist",18,0.2581074,0.000304308133311461,0.2585572,0.00140505478897276
"4819",2,0,1,16,1,0,1,"hist",19,0.2571514,0.000414427122684636,0.2575792,0.0015813217762347
"4820",2,0,1,16,1,0,1,"hist",20,0.2562924,0.000414812053846596,0.2566472,0.00134656041824512
"4821",2,0,1,16,1,0,1,"hist",21,0.2556784,0.000519795959986202,0.2561326,0.00124583925127067
"4822",2,0,1,16,1,0,1,"hist",22,0.2548162,0.000505778370432263,0.255286,0.00133168164363395
"4823",2,0,1,16,1,0,1,"hist",23,0.254139,0.000499403243876609,0.2547008,0.00143762434592445
"4824",2,0,1,16,1,0,1,"hist",24,0.253621,0.000539849979170831,0.2542526,0.00147023842964197
"4825",2,0,1,16,1,0,1,"hist",25,0.2530958,0.000559636810794703,0.2537712,0.00142280418892232
"4826",2,0,1,16,1,0,1,"hist",26,0.2525632,0.000798703549522528,0.2532936,0.00147861619090062
"4827",2,0,1,16,1,0,1,"hist",27,0.2521712,0.000809366517716028,0.2529648,0.00140928483991289
"4828",2,0,1,16,1,0,1,"hist",28,0.2516894,0.000842400759727285,0.2524398,0.00136091724950262
"4829",2,0,1,16,1,0,1,"hist",29,0.2509234,0.00047665400447742,0.2517608,0.00143923360160529
"4830",2,0,1,16,1,0,1,"hist",30,0.25057,0.000403791530360484,0.2514006,0.00134111723574564
"4831",2,0,1,16,1,0,1,"hist",31,0.250175,0.000473818530650327,0.2509964,0.00115837499973046
"4832",2,0,1,16,1,0,1,"hist",32,0.2496774,0.000653412457787429,0.2505048,0.0010711146343902
"4833",2,0,1,16,1,0,1,"hist",33,0.2492882,0.000538288918708878,0.2501524,0.00111896963318917
"4834",2,0,1,16,1,0,1,"hist",34,0.2488226,0.000665273056723066,0.2496974,0.00116893329150568
"4835",2,0,1,16,1,0,1,"hist",35,0.2485214,0.000620521587050345,0.2493632,0.00132877107132803
"4836",2,0,1,16,1,0,1,"hist",36,0.2481694,0.000724020054966487,0.2491,0.00125529661833586
"4837",2,0,1,16,1,0,1,"hist",37,0.2475294,0.000710473250722762,0.248487,0.00137708285879971
"4838",2,0,1,16,1,0,1,"hist",38,0.2470706,0.000759294040538044,0.2480436,0.00123289701110701
"4839",2,0,1,16,1,0,1,"hist",39,0.2466496,0.000780678832810633,0.2476534,0.00125662780488178
"4840",2,0,1,16,1,0,1,"hist",40,0.2463944,0.000813801597446065,0.2473834,0.00126077525356322
"4841",2,0,1,16,1,0,1,"hist",41,0.2459502,0.000931624903058683,0.2469882,0.00119838214272742
"4842",2,0,1,16,1,0,1,"hist",42,0.2456608,0.000919036538988568,0.2466882,0.00122772218355933
"4843",2,0,1,16,1,0,1,"hist",43,0.2452422,0.000944767357606581,0.2462804,0.00110415100416195
"4844",2,0,1,16,1,0,1,"hist",44,0.2449324,0.000829832898842138,0.2459528,0.00108724815934389
"4845",2,0,1,16,1,0,1,"hist",45,0.2445954,0.000904041061017595,0.245661,0.00106389567157957
"4846",2,0,1,16,1,0,1,"hist",46,0.2443484,0.000926871857382255,0.245465,0.00104951264880687
"4847",2,0,1,16,1,0,1,"hist",47,0.2439844,0.0010099236802821,0.2451082,0.00100478960981823
"4848",2,0,1,16,1,0,1,"hist",48,0.2437094,0.00104506987326671,0.244893,0.00106140699074258
"4849",2,0,1,16,1,0,1,"hist",49,0.2434356,0.000997172923821704,0.24462,0.00109402577665981
"4850",2,0,1,16,1,0,1,"hist",50,0.2432274,0.00102644933630794,0.2443486,0.00111624990033371
"4851",2,0,1,16,1,0,1,"hist",51,0.2430404,0.00102803941558544,0.2441548,0.00113312230583907
"4852",2,0,1,16,1,0,1,"hist",52,0.2428038,0.000980403263967969,0.24393,0.00105193174683435
"4853",2,0,1,16,1,0,1,"hist",53,0.2425662,0.00101319265690389,0.2437524,0.00103210204921627
"4854",2,0,1,16,1,0,1,"hist",54,0.2422456,0.00104252742889452,0.2434546,0.00103735791316483
"4855",2,0,1,16,1,0,1,"hist",55,0.2419718,0.00101057555877378,0.2431858,0.00118290141601175
"4856",2,0,1,16,1,0,1,"hist",56,0.2417746,0.00102006521359904,0.2430076,0.00111817683753666
"4857",2,0,1,16,1,0,1,"hist",57,0.2415182,0.00100203500937014,0.2427038,0.00110222636513459
"4858",2,0,1,16,1,0,1,"hist",58,0.241106,0.00129275148423932,0.2423104,0.00105010391866619
"4859",2,0,1,16,1,0,1,"hist",59,0.2408662,0.00115385291956935,0.2420462,0.00116939290232354
"4860",2,0,1,16,1,0,1,"hist",60,0.2406946,0.00123494236302802,0.2418942,0.0011609128132646
"4861",2,0,1,16,1,0,1,"hist",61,0.2404352,0.00124525023990919,0.24167,0.00115332163770488
"4862",2,0,1,16,1,0,1,"hist",62,0.240194,0.00128228623949777,0.2413936,0.00112042681152963
"4863",2,0,1,16,1,0,1,"hist",63,0.2399434,0.00126957545660128,0.241171,0.00112161151920289
"4864",2,0,1,16,1,0,1,"hist",64,0.2397496,0.00135366755150648,0.2409468,0.00107104909318278
"4865",2,0,1,16,1,0,1,"hist",65,0.2395712,0.0012941012943387,0.2407908,0.0011188954196034
"4866",2,0,1,16,1,0,1,"hist",66,0.2393366,0.00121257521003625,0.2405788,0.00109897468578626
"4867",2,0,1,16,1,0,1,"hist",67,0.239052,0.00107423870718009,0.240339,0.000872978579347622
"4868",2,0,1,16,1,0,1,"hist",68,0.2387722,0.000997886446448888,0.2400832,0.00108890172191904
"4869",2,0,1,16,1,0,1,"hist",69,0.2385914,0.000991810385105563,0.239896,0.00106306293322627
"4870",2,0,1,16,1,0,1,"hist",70,0.23848,0.000986936472119365,0.239778,0.000982450609443655
"4871",2,0,1,16,1,0,1,"hist",71,0.2382692,0.000926739747715145,0.2396116,0.000951801365834447
"4872",2,0,1,16,1,0,1,"hist",72,0.238158,0.000949741017327129,0.2395124,0.000907114237568818
"4873",2,0,1,16,1,0,1,"hist",73,0.2379884,0.000914244299960883,0.2394226,0.000971436585678642
"4874",2,0,1,16,1,0,1,"hist",74,0.2377594,0.000904813262502784,0.2391668,0.00100233455492517
"4875",2,0,1,16,1,0,1,"hist",75,0.2375342,0.000828836147861405,0.2389416,0.000969421807057234
"4876",2,0,1,16,1,0,1,"hist",76,0.237351,0.000815583226897301,0.2387592,0.00103191887278288
"4877",2,0,1,16,1,0,1,"hist",77,0.2371534,0.000803911587173819,0.2385744,0.00107441604604969
"4878",2,0,1,16,1,0,1,"hist",78,0.2370496,0.000841855712103079,0.2384808,0.00104961867361619
"4879",2,0,1,16,1,0,1,"hist",79,0.236804,0.000789439041351746,0.2382094,0.00106387811332347
"4880",2,0,1,16,1,0,1,"hist",80,0.2366248,0.000736427430234669,0.2380482,0.00111407026708301
"4881",3,0,1,16,1,0,1,"hist",1,0.304722,0.000182520135885282,0.3049062,0.000697401864060392
"4882",3,0,1,16,1,0,1,"hist",2,0.285605,0.000177766138481573,0.28584,0.000851774852885338
"4883",3,0,1,16,1,0,1,"hist",3,0.277945,0.000364083506916734,0.278307,0.000828750143290005
"4884",3,0,1,16,1,0,1,"hist",4,0.2724574,0.000949723454480992,0.2727452,0.000904703575762617
"4885",3,0,1,16,1,0,1,"hist",5,0.2679126,0.000739756338262218,0.2684068,0.000967930245418483
"4886",3,0,1,16,1,0,1,"hist",6,0.2638814,0.000783337117720691,0.2642328,0.00113584513029039
"4887",3,0,1,16,1,0,1,"hist",7,0.2615106,0.00104397444412431,0.2619888,0.00134371952430348
"4888",3,0,1,16,1,0,1,"hist",8,0.2597118,0.00143332430385012,0.2601714,0.00179732919633861
"4889",3,0,1,16,1,0,1,"hist",9,0.2580652,0.00128778886468394,0.258619,0.00165359741171062
"4890",3,0,1,16,1,0,1,"hist",10,0.2563222,0.00125343215213573,0.2569002,0.00155794664863346
"4891",3,0,1,16,1,0,1,"hist",11,0.2547084,0.00126573987849156,0.2554146,0.00131909099003352
"4892",3,0,1,16,1,0,1,"hist",12,0.253241,0.00128330993918289,0.2539034,0.00113887779853068
"4893",3,0,1,16,1,0,1,"hist",13,0.2520556,0.00111419308919086,0.2526736,0.00110014046376061
"4894",3,0,1,16,1,0,1,"hist",14,0.2510438,0.00123580538921357,0.2517086,0.00108637647249505
"4895",3,0,1,16,1,0,1,"hist",15,0.249812,0.00100221355010003,0.2505294,0.000658836732425967
"4896",3,0,1,16,1,0,1,"hist",16,0.2490346,0.00103644056269394,0.2498318,0.000775916335697191
"4897",3,0,1,16,1,0,1,"hist",17,0.2481156,0.00103967083252446,0.2489284,0.00102116376747493
"4898",3,0,1,16,1,0,1,"hist",18,0.2473012,0.00103420141171765,0.2481384,0.00105218488869237
"4899",3,0,1,16,1,0,1,"hist",19,0.2465056,0.000957926427239895,0.2474874,0.0010820768179762
"4900",3,0,1,16,1,0,1,"hist",20,0.245358,0.00110408604737572,0.2463776,0.00105824677650911
"4901",3,0,1,16,1,0,1,"hist",21,0.2445972,0.00114822217362239,0.2456238,0.00113239876368664
"4902",3,0,1,16,1,0,1,"hist",22,0.2438734,0.00117378747651034,0.2449742,0.00103757397808442
"4903",3,0,1,16,1,0,1,"hist",23,0.2431568,0.00110560235166126,0.2442324,0.00111055780579007
"4904",3,0,1,16,1,0,1,"hist",24,0.2424906,0.0012695886892987,0.243611,0.00134574663291483
"4905",3,0,1,16,1,0,1,"hist",25,0.2419218,0.00126983217789141,0.2430754,0.0014208480003157
"4906",3,0,1,16,1,0,1,"hist",26,0.2412032,0.00110384861280758,0.242364,0.00132724602090182
"4907",3,0,1,16,1,0,1,"hist",27,0.240538,0.00100607693542566,0.2417382,0.00128282475810375
"4908",3,0,1,16,1,0,1,"hist",28,0.239995,0.00101016038330857,0.2413214,0.00126655210710218
"4909",3,0,1,16,1,0,1,"hist",29,0.2394568,0.000991573577703652,0.240804,0.00113792389903739
"4910",3,0,1,16,1,0,1,"hist",30,0.2388594,0.000901829385194392,0.2401788,0.00102021554585216
"4911",3,0,1,16,1,0,1,"hist",31,0.2383004,0.000919348595475276,0.2396532,0.00100102115861559
"4912",3,0,1,16,1,0,1,"hist",32,0.2377536,0.000905200441888622,0.2391338,0.00102836343769915
"4913",3,0,1,16,1,0,1,"hist",33,0.2373016,0.00099824237537818,0.2387182,0.00106956914689958
"4914",3,0,1,16,1,0,1,"hist",34,0.2368976,0.00108250683138451,0.2383232,0.00108279257477736
"4915",3,0,1,16,1,0,1,"hist",35,0.2364066,0.000968809289798607,0.2379516,0.0010709200903924
"4916",3,0,1,16,1,0,1,"hist",36,0.2359826,0.000766429801085716,0.2375704,0.00109100753434672
"4917",3,0,1,16,1,0,1,"hist",37,0.2356794,0.000669567502193646,0.2373432,0.00105826941749262
"4918",3,0,1,16,1,0,1,"hist",38,0.2352074,0.000613864024025479,0.2369252,0.000996109913614514
"4919",3,0,1,16,1,0,1,"hist",39,0.23491,0.000713593161396937,0.2366868,0.00107553045517049
"4920",3,0,1,16,1,0,1,"hist",40,0.2345318,0.000637783474236948,0.2363298,0.000956761913958462
"4921",3,0,1,16,1,0,1,"hist",41,0.2343364,0.000677060883521546,0.2361472,0.000990172389028704
"4922",3,0,1,16,1,0,1,"hist",42,0.2339884,0.000677481985000327,0.2358292,0.000920968273072703
"4923",3,0,1,16,1,0,1,"hist",43,0.2337644,0.00074392327560969,0.2356138,0.00090400960171407
"4924",3,0,1,16,1,0,1,"hist",44,0.2334788,0.000725345545244986,0.2353284,0.000832302493088091
"4925",3,0,1,16,1,0,1,"hist",45,0.2330684,0.000721843639578187,0.2349886,0.000772278861552892
"4926",3,0,1,16,1,0,1,"hist",46,0.2326682,0.000799878340752252,0.2346164,0.000822138820393133
"4927",3,0,1,16,1,0,1,"hist",47,0.2323656,0.000829708045037852,0.234351,0.00085252120208197
"4928",3,0,1,16,1,0,1,"hist",48,0.232148,0.000784792456641628,0.2341212,0.000890165917119467
"4929",3,0,1,16,1,0,1,"hist",49,0.2318606,0.000774313269938649,0.2338498,0.000860529929749434
"4930",3,0,1,16,1,0,1,"hist",50,0.2316536,0.000777747671158544,0.2336398,0.00080362961617617
"4931",3,0,1,16,1,0,1,"hist",51,0.2314132,0.000750522591258412,0.233423,0.000675168127211067
"4932",3,0,1,16,1,0,1,"hist",52,0.2310924,0.000675403464603993,0.2331144,0.000616835666933151
"4933",3,0,1,16,1,0,1,"hist",53,0.2308042,0.000706893315856827,0.2328026,0.000534293776870818
"4934",3,0,1,16,1,0,1,"hist",54,0.2305084,0.000859326387353614,0.2325188,0.000654661561417843
"4935",3,0,1,16,1,0,1,"hist",55,0.2300958,0.00102789481952771,0.2321678,0.000798908104850523
"4936",3,0,1,16,1,0,1,"hist",56,0.2297262,0.00115762729753867,0.2318352,0.000789277999190598
"4937",3,0,1,16,1,0,1,"hist",57,0.2294016,0.00111042471153989,0.2315998,0.000776430911285818
"4938",3,0,1,16,1,0,1,"hist",58,0.229099,0.00113414161373357,0.23135,0.000812274830339134
"4939",3,0,1,16,1,0,1,"hist",59,0.2289206,0.0012009230783008,0.2311812,0.000859626523553362
"4940",3,0,1,16,1,0,1,"hist",60,0.2286298,0.00114544408855603,0.2308472,0.000669432117546521
"4941",3,0,1,16,1,0,1,"hist",61,0.22833,0.00108658032376798,0.2305678,0.000592201789932194
"4942",3,0,1,16,1,0,1,"hist",62,0.2279376,0.00106696721599531,0.2301242,0.000690187626663842
"4943",3,0,1,16,1,0,1,"hist",63,0.2276666,0.000988589823941207,0.229891,0.000599300926070302
"4944",3,0,1,16,1,0,1,"hist",64,0.2273558,0.000903199069973832,0.2295516,0.000579895024986454
"4945",3,0,1,16,1,0,1,"hist",65,0.2270938,0.000841143602482859,0.2293262,0.000657801611428071
"4946",3,0,1,16,1,0,1,"hist",66,0.226913,0.000821817254619689,0.2291232,0.000692361870698695
"4947",3,0,1,16,1,0,1,"hist",67,0.2266038,0.000895277253148678,0.2288864,0.000828908342337567
"4948",3,0,1,16,1,0,1,"hist",68,0.226269,0.000887208881831285,0.228592,0.000836088990481171
"4949",3,0,1,16,1,0,1,"hist",69,0.2260168,0.000848359216373702,0.2283372,0.000858974132324414
"4950",3,0,1,16,1,0,1,"hist",70,0.22573,0.000755160380309805,0.2280478,0.000854806504423459
"4951",3,0,1,16,1,0,1,"hist",71,0.2254966,0.000755201853811868,0.2278668,0.000881234452340197
"4952",3,0,1,16,1,0,1,"hist",72,0.2251914,0.000751639967012718,0.2275454,0.000947487329729272
"4953",3,0,1,16,1,0,1,"hist",73,0.2249468,0.000762381636715149,0.2273306,0.000959570445563228
"4954",3,0,1,16,1,0,1,"hist",74,0.2247716,0.000812391925124059,0.2271778,0.0009789119265812
"4955",3,0,1,16,1,0,1,"hist",75,0.2245116,0.000891944078964497,0.2269018,0.000930131904626694
"4956",3,0,1,16,1,0,1,"hist",76,0.2243222,0.000898561160967397,0.2267416,0.000986115733568946
"4957",3,0,1,16,1,0,1,"hist",77,0.2241176,0.00094387723777977,0.2265392,0.00100700852031883
"4958",3,0,1,16,1,0,1,"hist",78,0.2238682,0.00097935762620294,0.2263274,0.00100201449091327
"4959",3,0,1,16,1,0,1,"hist",79,0.2236296,0.000946426246461007,0.2261042,0.000951879698280433
"4960",3,0,1,16,1,0,1,"hist",80,0.2234406,0.000927846668363404,0.2259434,0.000962750559598444
"4961",4,0,1,16,1,0,1,"hist",1,0.2970832,0.000143779553522178,0.297143,0.00059090168387278
"4962",4,0,1,16,1,0,1,"hist",2,0.275397,0.00035343570842131,0.2756152,0.000761945772348778
"4963",4,0,1,16,1,0,1,"hist",3,0.268054,0.000473856096281149,0.2683522,0.000868229785259529
"4964",4,0,1,16,1,0,1,"hist",4,0.264326,0.000603240913727628,0.264603,0.000899640372602195
"4965",4,0,1,16,1,0,1,"hist",5,0.2596626,0.0013445233504893,0.2599842,0.00130097385061851
"4966",4,0,1,16,1,0,1,"hist",6,0.256871,0.000853743521203848,0.2573976,0.00115884366503804
"4967",4,0,1,16,1,0,1,"hist",7,0.254423,0.00106632040212534,0.255118,0.000856837674242547
"4968",4,0,1,16,1,0,1,"hist",8,0.2522874,0.0011053825763057,0.2530406,0.00077432489305227
"4969",4,0,1,16,1,0,1,"hist",9,0.2498838,0.00130111250858682,0.2507578,0.00142220130782437
"4970",4,0,1,16,1,0,1,"hist",10,0.248234,0.00144528903683368,0.2490806,0.00123383752577401
"4971",4,0,1,16,1,0,1,"hist",11,0.2468078,0.00132838419141736,0.2477228,0.00135902235448984
"4972",4,0,1,16,1,0,1,"hist",12,0.245393,0.00123782244284162,0.2463912,0.00147824441821815
"4973",4,0,1,16,1,0,1,"hist",13,0.2438386,0.00132908774729199,0.24479,0.00144842493764567
"4974",4,0,1,16,1,0,1,"hist",14,0.2429142,0.00143552783323797,0.2439344,0.00126908480410068
"4975",4,0,1,16,1,0,1,"hist",15,0.241469,0.00161349657576491,0.2424984,0.00112268937823325
"4976",4,0,1,16,1,0,1,"hist",16,0.2401374,0.00135243611309362,0.2412952,0.00103650458754028
"4977",4,0,1,16,1,0,1,"hist",17,0.2391904,0.0016951142262395,0.2404408,0.00130310665718357
"4978",4,0,1,16,1,0,1,"hist",18,0.2385842,0.00181037227110853,0.2399102,0.00129329492383019
"4979",4,0,1,16,1,0,1,"hist",19,0.2374858,0.0013024191951911,0.238874,0.00112057895750266
"4980",4,0,1,16,1,0,1,"hist",20,0.236471,0.0015005605619234,0.2378872,0.00104647606757301
"4981",4,0,1,16,1,0,1,"hist",21,0.235856,0.0014378721779088,0.2373348,0.000974833606318022
"4982",4,0,1,16,1,0,1,"hist",22,0.2351388,0.00147649184216935,0.2366814,0.000920250096439051
"4983",4,0,1,16,1,0,1,"hist",23,0.2346912,0.00146536540153223,0.2362498,0.000917819895185461
"4984",4,0,1,16,1,0,1,"hist",24,0.2337884,0.00165229871391174,0.235422,0.00130954633366052
"4985",4,0,1,16,1,0,1,"hist",25,0.233073,0.0016456183032534,0.2347884,0.00144448282786696
"4986",4,0,1,16,1,0,1,"hist",26,0.2324002,0.00174405795775273,0.2341752,0.00141365376242003
"4987",4,0,1,16,1,0,1,"hist",27,0.2319302,0.00170267253457628,0.2337832,0.00140953473174592
"4988",4,0,1,16,1,0,1,"hist",28,0.2314422,0.00161217013990253,0.2332946,0.00134225565374238
"4989",4,0,1,16,1,0,1,"hist",29,0.231042,0.00153311512940069,0.2329534,0.00124237186059738
"4990",4,0,1,16,1,0,1,"hist",30,0.230513,0.00133545692555025,0.2325628,0.00115806310708621
"4991",4,0,1,16,1,0,1,"hist",31,0.2298046,0.00122790400276062,0.2318474,0.00137008475650015
"4992",4,0,1,16,1,0,1,"hist",32,0.2291212,0.00135708295988163,0.2312154,0.00148526907999981
"4993",4,0,1,16,1,0,1,"hist",33,0.2284566,0.00129102263341614,0.2306026,0.00158964670288738
"4994",4,0,1,16,1,0,1,"hist",34,0.2277844,0.00129367207591417,0.230003,0.00143965065206592
"4995",4,0,1,16,1,0,1,"hist",35,0.227423,0.00140876129986368,0.2296646,0.00150238431834284
"4996",4,0,1,16,1,0,1,"hist",36,0.2270024,0.00135097440390303,0.2292804,0.00143706640069442
"4997",4,0,1,16,1,0,1,"hist",37,0.2265982,0.00137788699101181,0.228893,0.00147746499112662
"4998",4,0,1,16,1,0,1,"hist",38,0.2262626,0.00128919550107707,0.2286584,0.00142749901575948
"4999",4,0,1,16,1,0,1,"hist",39,0.2256752,0.00116242907740861,0.2280802,0.00149634586910955
"5000",4,0,1,16,1,0,1,"hist",40,0.2251938,0.001207441162128,0.2276454,0.0014114637225237
"5001",4,0,1,16,1,0,1,"hist",41,0.2248032,0.00112467211222015,0.2272852,0.00137697907028483
"5002",4,0,1,16,1,0,1,"hist",42,0.2243036,0.00105148268649809,0.2268052,0.00124226525347744
"5003",4,0,1,16,1,0,1,"hist",43,0.2238766,0.00111379452324371,0.2263826,0.00111440147164531
"5004",4,0,1,16,1,0,1,"hist",44,0.2234708,0.00107126008046629,0.2260016,0.00101024009027556
"5005",4,0,1,16,1,0,1,"hist",45,0.2228866,0.00105542495706902,0.2254984,0.00104367247736177
"5006",4,0,1,16,1,0,1,"hist",46,0.2223652,0.000873371719259953,0.2250722,0.00103660241173024
"5007",4,0,1,16,1,0,1,"hist",47,0.2218876,0.000843649121379227,0.2246112,0.00102933053971722
"5008",4,0,1,16,1,0,1,"hist",48,0.2212834,0.000866099670939886,0.2240634,0.00105564948728078
"5009",4,0,1,16,1,0,1,"hist",49,0.2208972,0.000823476144159306,0.2237116,0.00101599185035789
"5010",4,0,1,16,1,0,1,"hist",50,0.2204386,0.00101575599431877,0.2232756,0.00115695870280608
"5011",4,0,1,16,1,0,1,"hist",51,0.2201476,0.00108000177777953,0.2230294,0.00114273191956555
"5012",4,0,1,16,1,0,1,"hist",52,0.2196016,0.00123978927241478,0.2225306,0.0012930394580207
"5013",4,0,1,16,1,0,1,"hist",53,0.2192,0.00112594742328222,0.2221772,0.00134923658414652
"5014",4,0,1,16,1,0,1,"hist",54,0.2187292,0.000989005844271581,0.221735,0.00130556164159699
"5015",4,0,1,16,1,0,1,"hist",55,0.2181726,0.00107847755655758,0.2212222,0.00129814350516307
"5016",4,0,1,16,1,0,1,"hist",56,0.21783,0.00109370837063646,0.2209226,0.00129177762792263
"5017",4,0,1,16,1,0,1,"hist",57,0.217356,0.00110520912048589,0.2205242,0.00125519614403438
"5018",4,0,1,16,1,0,1,"hist",58,0.2169686,0.00135565461678036,0.2202036,0.00142677490866857
"5019",4,0,1,16,1,0,1,"hist",59,0.216616,0.0015207091766672,0.219933,0.0014879791665223
"5020",4,0,1,16,1,0,1,"hist",60,0.2162406,0.00144171045636596,0.2195818,0.00142092749990952
"5021",4,0,1,16,1,0,1,"hist",61,0.2158538,0.00139653362293708,0.219239,0.00140942215109549
"5022",4,0,1,16,1,0,1,"hist",62,0.2155574,0.00143162517440701,0.2190152,0.00144186440416562
"5023",4,0,1,16,1,0,1,"hist",63,0.21523,0.00146348255882935,0.2187752,0.00142621546759071
"5024",4,0,1,16,1,0,1,"hist",64,0.2148784,0.00150024219378086,0.21852,0.00141475920212587
"5025",4,0,1,16,1,0,1,"hist",65,0.21461,0.00142071066723703,0.2182616,0.00145493403286936
"5026",4,0,1,16,1,0,1,"hist",66,0.214288,0.00155147877845435,0.218001,0.00156174428124561
"5027",4,0,1,16,1,0,1,"hist",67,0.2139388,0.00152827083986741,0.2177006,0.00145850397325734
"5028",4,0,1,16,1,0,1,"hist",68,0.2136484,0.00152289994418615,0.2174382,0.00139587498007773
"5029",4,0,1,16,1,0,1,"hist",69,0.2133918,0.00162141449358483,0.2172416,0.00144699559087067
"5030",4,0,1,16,1,0,1,"hist",70,0.2129604,0.00162572009891074,0.216915,0.00148795766068953
"5031",4,0,1,16,1,0,1,"hist",71,0.2126596,0.0016156422376257,0.216704,0.00148130375007852
"5032",4,0,1,16,1,0,1,"hist",72,0.2122494,0.00166511424232539,0.2163882,0.00140280125463123
